TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
подписан	21	66	3	0	живу	0	0	
на	21	66	3	0	рассылку	0	0	
рассылку	21	66	3	0	подписан	0	0	
нашего	21	66	3	0	министерства	0	0	
местного	21	66	3	0	министерства	0	0	
министерства	21	66	3	0	рассылку	0	0	
которое	21	66	3	0	утверждает	0	0	
утверждает	21	66	3	0	министерства	0	0	
лекарства	21	66	3	0	утверждает	0	0	
так	21	66	4	0	несколько	0	0	
вот	21	66	4	0	так	0	0	
варианта	21	66	4	0	несколько	0	0	
решения	21	66	4	0	варианта	0	0	
несколько	21	66	4	0	несколько	0	0	
утверждёно	21	66	4	0	несколько	0	0	
для	21	66	4	0	всех	0	0	
всех	21	66	4	0	утверждёно	0	0	
утверждено	21	66	4	0	утверждёно	0	0	
для	21	66	4	0	случаев	0	0	
исключительных	21	66	4	0	случаев	0	0	
случаев	21	66	4	0	утверждено	0	0	
отправлен	21	66	4	0	утверждёно	0	0	
на	21	66	4	0	изучение	0	0	
дополнительное	21	66	4	0	изучение	0	0	
изучение	21	66	4	0	отправлен	0	0	
отказ	21	66	4	0	изучение	0	0	
каждое	21	66	5	0	решение	0	0	
решение	21	66	5	0	сопровождается	0	0	
сопровождается	21	66	5	0	сопровождается	0	0	
официальной	21	66	5	0	запиской	0	0	
пояснительной	21	66	5	0	запиской	0	0	
запиской	21	66	5	0	сопровождается	0	0	
где	21	66	5	0	указаны	0	0	
указаны	21	66	5	0	запиской	0	0	
причины	21	66	5	0	указаны	0	0	
так	21	66	6	0	того	0	0	
вот	21	66	6	0	так	0	0	
в	21	66	6	0	случае	0	0	
случае	21	66	6	0	так	0	0	
с	21	66	6	0	соф+дак	0	0	
соф+дак	21	66	6	0	случае	0	0	
ввиду	21	66	6	0	того	0	0	
того	21	66	6	0	высока	0	0	
что	21	66	6	0	рассматриваются	0	0	
патентное	21	66	6	0	право	0	0	
право	21	66	6	0	рассматриваются	0	0	
очень	21	66	6	0	сильно	0	0	
сильно	21	66	6	0	рассматриваются	0	0	
и	21	66	6	0	дженерики	0	0	
дженерики	21	66	6	0	рассматриваются	0	0	
не	21	66	6	0	рассматриваются	0	0	
рассматриваются	21	66	6	0	того	0	0	
как	21	66	6	0	факт	0	0	
факт	21	66	6	0	рассматриваются	0	0	
при	21	66	6	0	вводе	0	0	
вводе	21	66	6	0	факт	0	0	
новых	21	66	6	0	схем	0	0	
схем	21	66	6	0	вводе	0	0	
то	21	66	6	0	высока	0	0	
стоимость	21	66	6	0	высока	0	0	
такого	21	66	6	0	лечения	0	0	
лечения	21	66	6	0	стоимость	0	0	
очень	21	66	6	0	высока	0	0	
высока	21	66	6	0	высока	0	0	
из	21	66	6	0	стоимости	0	0	
за	21	66	6	0	стоимости	0	0	
стоимости	21	66	6	0	высока	0	0	
каждого	21	66	6	0	препарата	0	0	
препарата	21	66	6	0	стоимости	0	0	
в	21	66	6	0	отдельности	0	0	
отдельности	21	66	6	0	стоимости	0	0	
что	21	66	6	0	становится	0	0	
становится	21	66	6	0	высока	0	0	
дополнительной	21	66	6	0	нагрузкой	0	0	
нагрузкой	21	66	6	0	становится	0	0	
либо	21	66	6	0	государство	0	0	
на	21	66	6	0	государство	0	0	
государство	21	66	6	0	нагрузкой	0	0	
либо	21	66	6	0	страховые	0	0	
на	21	66	6	0	страховые	0	0	
страховые	21	66	6	0	государство	0	0	
поэтому	21	66	7	0	утвердили	0	0	
данную	21	66	7	0	схему	0	0	
схему	21	66	7	0	утвердили	0	0	
у	21	66	7	0	нас	0	0	
нас	21	66	7	0	утвердили	0	0	
вообще	21	66	7	0	утвердили	0	0	
не	21	66	7	0	утвердили	0	0	
утвердили	21	66	7	0	утвердили	0	0	
а	21	66	8	0	учётом	0	0	
с	21	66	8	0	учётом	0	0	
учётом	21	66	8	0	бесперспективна	0	0	
того	21	66	8	0	учётом	0	0	
что	21	66	8	0	покрывает	0	0	
гилеад	21	66	8	0	покрывает	0	0	
ещё	21	66	8	0	покрывает	0	0	
и	21	66	8	0	покрывает	0	0	
покрывает	21	66	8	0	того	0	0	
до	21	66	8	0	%	0	0	
30	21	66	8	0	%	0	0	
стоимости	21	66	8	0	%	0	0	
своих	21	66	8	0	таблеток	0	0	
таблеток	21	66	8	0	стоимости	0	0	
они	21	66	8	0	разбираются	0	0	
там	21	66	8	0	разбираются	0	0	
с	21	66	8	0	государством	0	0	
государством	21	66	8	0	разбираются	0	0	
разбираются	21	66	8	0	таблеток	0	0	
налоговыми	21	66	8	0	льготами	0	0	
льготами	21	66	8	0	разбираются	0	0	
и	21	66	8	0	тд	0	0	
тд	21	66	8	0	льготами	0	0	
то	21	66	8	0	бесперспективна	0	0	
схема	21	66	8	0	бесперспективна	0	0	
соф+дак	21	66	8	0	схема	0	0	
вообще	21	66	8	0	бесперспективна	0	0	
бесперспективна	21	66	8	0	бесперспективна	0	0	
в	21	66	8	0	заокеании	0	0	
заокеании	21	66	8	0	бесперспективна	0	0	
именно	21	66	8	0	составляющей	0	0	
по	21	66	8	0	составляющей	0	0	
финансовой	21	66	8	0	составляющей	0	0	
составляющей	21	66	8	0	заокеании	0	0	
чтобы	21	66	8	0	думали	0	0	
вы	21	66	8	0	думали	0	0	
себе	21	66	8	0	думали	0	0	
там	21	66	8	0	думали	0	0	
не	21	66	8	0	думали	0	0	
думали	21	66	8	0	бесперспективна	0	0	
так	21	66	9	0	полегче	0	0	
что	21	66	9	0	так	0	0	
полегче	21	66	9	0	полегче	0	0	
с	21	66	9	0	суждениями	0	0	
суждениями	21	66	9	0	полегче	0	0	
тем	21	66	10	0	покрывают	0	0	
не	21	66	10	0	тем	0	0	
менее	21	66	10	0	тем	0	0	
у	21	66	10	0	нас	0	0	
нас	21	66	10	0	покрывают	0	0	
покрывают	21	66	10	0	покрывают	0	0	
в	21	66	10	0	исключения	0	0	
виде	21	66	10	0	в	0	0	
исключения	21	66	10	0	покрывают	0	0	
соф	21	66	10	0	исключения	0	0	
дак	21	66	10	0	соф	0	0	
3	21	66	10	0	гену	0	0	
гену	21	66	10	0	покрывают	0	0	
без	21	66	10	0	цирроза	0	0	
цирроза	21	66	10	0	покрывают	0	0	
и	21	66	10	0	противопоказаниями	0	0	
с	21	66	10	0	противопоказаниями	0	0	
противопоказаниями	21	66	10	0	цирроза	0	0	
к	21	66	10	0	рибам	0	0	
рибам	21	66	10	0	противопоказаниями	0	0	
и	21	66	10	0	интерферон	0	0	
или	21	66	10	0	интерферон	0	0	
интерферон	21	66	10	0	цирроза	0	0	
а	21	66	10	0	завалил	0	0	
также	21	66	10	0	а	0	0	
тем	21	66	10	0	завалил	0	0	
кто	21	66	10	0	завалил	0	0	
завалил	21	66	10	0	покрывают	0	0	
таку	21	66	10	0	завалил	0	0	
теру	21	66	10	0	завалил	0	0	
katkat	21	67	0	1	писал(а	0	0	
писал(а	21	67	0	1	писал(а	0	0	
4	21	67	0	1	июл	0	0	
июл	21	67	0	1	интересно	0	0	
2018	21	67	0	1	22:59	0	0	
22:59	21	67	0	1	июл	0	0	
про	21	67	0	1	рибаверин	0	0	
рибаверин	21	67	0	1	интересно	0	0	
тоже	21	67	0	1	интересно	0	0	
интересно	21	67	0	1	интересно	0	0	
родственница	21	67	1	0	болеет	0	0	
болеет	21	67	1	0	болеет	0	0	
трешкой	21	67	1	0	болеет	0	0	
теперь	21	67	1	0	ломать	0	0	
голову	21	67	1	0	ломать	0	0	
ломать	21	67	1	0	болеет	0	0	
над	21	67	1	0	лечением	0	0	
лечением	21	67	1	0	ломать	0	0	
соф	21	67	2	0	вел	0	0	
вел	21	67	2	0	вел	0	0	
выходит	21	67	2	0	вел	0	0	
может	21	67	3	0	может	0	0	
и	21	67	3	0	заговор	0	0	
не	21	67	3	0	заговор	0	0	
заговор	21	67	3	0	может	0	0	
но	21	67	3	0	хуже	0	0	
по	21	67	3	0	статистике	0	0	
статистике	21	67	3	0	хуже	0	0	
форума	21	67	3	0	статистике	0	0	
на	21	67	3	0	соф	0	0	
соф	21	67	3	0	форума	0	0	
даке	21	67	3	0	соф	0	0	
результаты	21	67	3	0	хуже	0	0	
не	21	67	3	0	хуже	0	0	
хуже	21	67	3	0	может	0	0	
чем	21	67	3	0	вел	0	0	
на	21	67	3	0	схеме	0	0	
схеме	21	67	3	0	вел	0	0	
соф	21	67	3	0	вел	0	0	
вел	21	67	3	0	хуже	0	0	
соф	21	67	4	0	вел	0	0	
вел	21	67	4	0	вел	0	0	
мне	21	67	4	0	помог	0	0	
помог	21	67	4	0	вел	0	0	
tarragon	21	68	0	1	"			
"	0	0						
global	21	68	0	1	tarragon	0	0	
писал(а	21	68	0	1	tarragon	0	0	
31	21	68	0	1	свяжитесь	0	0	
авг	21	68	0	1	31	0	0	
2018	21	68	0	1	15:29	0	0	
15:29	21	68	0	1	31	0	0	
свяжитесь	21	68	0	1	поведайте	0	0	
с	21	68	0	1	нами	0	0	
нами	21	68	0	1	свяжитесь	0	0	
поведайте	21	68	0	1	поведайте	0	0	
здесь	21	68	0	1	поведайте	0	0	
на	21	68	0	1	форуме	0	0	
форуме	21	68	0	1	здесь	0	0	
tarragon	21	69	0	0	"			
"	0	0						
global	21	69	0	0	tarragon	0	0	
присоединяюсь	21	69	0	0	пишите	0	0	
пишите	21	69	0	0	пишите	0	0	
здесь	21	69	0	0	пишите	0	0	
флуд	21	70	0	0	флуд	0	0	
не	21	71	0	0	нужно	0	0	
нужно	21	71	0	0	нужно	0	0	
упорно	21	71	0	0	постить	0	0	
постить	21	71	0	0	нужно	0	0	
оффтоп	21	71	0	0	постить	0	0	
в	21	71	0	0	теме	0	0	
важной	21	71	0	0	теме	0	0	
теме	21	71	0	0	постить	0	0	
ваше	21	71	1	0	сообщение	0	0	
сообщение	21	71	1	0	уплыло	0	0	
уплыло	21	71	1	0	уплыло	0	0	
сюда	21	71	1	0	уплыло	0	0	
gudvin	21	72	0	0	"			
"	0	0						
о	21	72	0	0	великий	0	0	
великий	21	72	0	0	gudvin	0	0	
и	21	72	0	0	могучий	0	0	
могучий	21	72	0	0	великий	0	0	
прошу	21	72	1	0	прошу	0	0	
прощения	21	72	1	0	прошу	0	0	
если	21	72	1	0	тему	0	0	
я	21	72	1	0	тему	0	0	
не	21	72	1	0	тему	0	0	
в	21	72	1	0	тему	0	0	
ту	21	72	1	0	тему	0	0	
тему	21	72	1	0	прошу	0	0	
и	21	72	1	0	туда	0	0	
не	21	72	1	0	туда	0	0	
туда	21	72	1	0	тему	0	0	
но	21	72	1	0	неопытна	0	0	
я	21	72	1	0	неопытна	0	0	
очень	21	72	1	0	неопытна	0	0	
неопытна	21	72	1	0	прошу	0	0	
ни	21	72	1	0	сидеть	0	0	
как	21	72	1	0	форумах	0	0	
на	21	72	1	0	форумах	0	0	
форумах	21	72	1	0	сидеть	0	0	
сидеть	21	72	1	0	прошу	0	0	
ни	21	72	1	0	гепсом	0	0	
как	21	72	1	0	ни	0	0	
гепсом	21	72	1	0	болеть	0	0	
болеть	21	72	1	0	сидеть	0	0	
голова	21	72	1	0	пухнет	0	0	
пухнет	21	72	1	0	болеть	0	0	
от	21	72	1	0	количества	0	0	
количества	21	72	1	0	пухнет	0	0	
информации	21	72	1	0	количества	0	0	
никак	21	72	2	0	не	0	0	
не	21	72	2	0	могу	0	0	
могу	21	72	2	0	могу	0	0	
решиться	21	72	2	0	могу	0	0	
на	21	72	2	0	покупку	0	0	
покупку	21	72	2	0	решиться	0	0	
леков	21	72	2	0	покупку	0	0	
и	21	72	2	0	начать	0	0	
наконец	21	72	2	0	начать	0	0	
начать	21	72	2	0	решиться	0	0	
борьбу.изучаю	21	72	2	0	начать	0	0	
все	21	72	2	0	начать	0	0	
и	21	72	2	0	консультируюсь	0	0	
со	21	72	2	0	всеми	0	0	
всеми	21	72	2	0	консультируюсь	0	0	
консультируюсь	21	72	2	0	могу	0	0	
по	21	72	3	0	показателям	0	0	
моим	21	72	3	0	показателям	0	0	
показателям	21	72	3	0	вычитала	0	0	
хгвс	21	72	3	0	вычитала	0	0	
ген.-3	21	72	3	0	вычитала	0	0	
ф3	21	72	3	0	вычитала	0	0	
4	21	72	3	0	вычитала	0	0	
вычитала	21	72	3	0	вычитала	0	0	
в	21	72	3	0	рекомендациях	0	0	
рекомендациях	21	72	3	0	вычитала	0	0	
что	21	72	3	0	надо	0	0	
мне	21	72	3	0	надо	0	0	
надо	21	72	3	0	вычитала	0	0	
соф+вел	21	72	3	0	надо	0	0	
12	21	72	3	0	недель	0	0	
недель	21	72	3	0	надо	0	0	
обрадовалась	21	72	4	0	обрадовалась	0	0	
что	21	72	4	0	обрадовалась	0	0	
недолго	21	72	4	0	обрадовалась	0	0	
и	21	72	4	0	приемлемо	0	0	
приемлемо	21	72	4	0	недолго	0	0	
и	21	72	5	0	получила	0	0	
тут	21	72	5	0	получила	0	0	
вчера	21	72	5	0	получила	0	0	
получила	21	72	5	0	получила	0	0	
от	21	72	5	0	консультантов	0	0	
одних	21	72	5	0	консультантов	0	0	
консультантов	21	72	5	0	получила	0	0	
такое	21	72	5	0	послание	0	0	
послание	21	72	5	0	получила	0	0	
уважаемые	21	72	5	0	пациенты	0	0	
пациенты	21	72	5	0	послание	0	0	
важная	21	72	5	0	информация	0	0	
информация	21	72	5	0	получила	0	0	
15	21	72	5	0	опубликовала	0	0	
сентября	21	72	5	0	15	0	0	
европейская	21	72	5	0	ассоциация	0	0	
ассоциация	21	72	5	0	опубликовала	0	0	
гепатологов	21	72	5	0	ассоциация	0	0	
опубликовала	21	72	5	0	опубликовала	0	0	
последние	21	72	5	0	исследования	0	0	
исследования	21	72	5	0	опубликовала	0	0	
о	21	72	5	0	лечение	0	0	
лечение	21	72	5	0	исследования	0	0	
гепатита	21	72	5	0	лечение	0	0	
с	21	72	5	0	пациентов	0	0	
у	21	72	5	0	пациентов	0	0	
пациентов	21	72	5	0	лечение	0	0	
с	21	72	5	0	фиброзом	0	0	
фиброзом	21	72	5	0	пациентов	0	0	
4	21	72	5	0	степени	0	0	
степени	21	72	5	0	фиброзом	0	0	
и	21	72	5	0	циррозом	0	0	
циррозом	21	72	5	0	фиброзом	0	0	
исследования	21	72	6	0	показали	0	0	
показали	21	72	6	0	показали	0	0	
что	21	72	6	0	количество	0	0	
количество	21	72	6	0	показали	0	0	
рецидивов	21	72	6	0	количество	0	0	
у	21	72	6	0	пациентов	0	0	
пациентов	21	72	6	0	рецидивов	0	0	
которые	21	72	6	0	лечились	0	0	
лечились	21	72	6	0	пациентов	0	0	
препаратами	21	72	6	0	лечились	0	0	
1	21	72	6	0	1	0	0	
софосбувир	21	72	6	0	составило	0	0	
400	21	72	6	0	мг	0	0	
мг	21	72	6	0	софосбувир	0	0	
велпатасвир	21	72	6	0	мг	0	0	
100	21	72	6	0	мг	0	0	
мг	21	72	6	0	софосбувир	0	0	
без	21	72	6	0	рибавирина	0	0	
рибавирина	21	72	6	0	мг	0	0	
менее	21	72	6	0	недель	0	0	
24	21	72	6	0	недель	0	0	
недель	21	72	6	0	софосбувир	0	0	
6	21	72	6	0	месяцев	0	0	
месяцев	21	72	6	0	недель	0	0	
количество	21	72	6	0	составило	0	0	
рецидивов	21	72	6	0	количество	0	0	
составило	21	72	6	0	составило	0	0	
9	21	72	6	0	%	0	0	
2	21	72	6	0	составило	0	0	
у	21	72	6	0	пациентов	0	0	
пациентов	21	72	6	0	составило	0	0	
принимавших	21	72	6	0	рибавири	0	0	
рибавири	21	72	6	0	пациентов	0	0	
и	21	72	6	0	софосбувир	0	0	
софосбувир	21	72	6	0	пациентов	0	0	
400	21	72	6	0	мг	0	0	
мг	21	72	6	0	софосбувир	0	0	
велпатасвир	21	72	6	0	софосбувир	0	0	
100	21	72	6	0	мг	0	0	
мг	21	72	6	0	пациентов	0	0	
12	21	72	6	0	недель	0	0	
недель	21	72	6	0	пациентов	0	0	
количество	21	72	6	0	составило	0	0	
рецидивов	21	72	6	0	количество	0	0	
составило	21	72	6	0	составило	0	0	
12	21	72	6	0	%	0	0	
3	21	72	6	0	3	0	0	
пациенты	21	72	7	0	принимавшие	0	0	
принимавшие	21	72	7	0	принимавшие	0	0	
софосбувир	21	72	7	0	принимавшие	0	0	
400	21	72	7	0	мг	0	0	
мг	21	72	7	0	принимавшие	0	0	
велпатасвир	21	72	7	0	мг	0	0	
100	21	72	7	0	мг	0	0	
мг	21	72	7	0	принимавшие	0	0	
24	21	72	7	0	недели	0	0	
недели	21	72	7	0	принимавшие	0	0	
6	21	72	7	0	месяцев	0	0	
месяцев	21	72	7	0	недели	0	0	
показали	21	72	7	0	принимавшие	0	0	
самый	21	72	7	0	низкий	0	0	
низкий	21	72	7	0	процент	0	0	
процент	21	72	7	0	показали	0	0	
рецидива	21	72	7	0	процент	0	0	
5	21	72	7	0	%	0	0	
согласно	21	72	8	0	исследование	0	0	
полученным	21	72	8	0	исследование	0	0	
исследование	21	72	8	0	исследование	0	0	
e.a.s.l	21	72	8	0	исследование	0	0	
внесла	21	72	9	0	внесла	0	0	
в	21	72	9	0	схему	0	0	
схему	21	72	9	0	внесла	0	0	
