TOKEN	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	IS_ANSWER	HEAD	NER	COREFERENCE_CLUSTER	
форумах	21	79	2	3337	0	инете	0	0	
и	21	79	2	3338	0	читать	0	0	
читать	21	79	2	3339	0	сидеть	0	0	
все	21	79	2	3340	0	читать	0	0	
что	21	79	2	3341	0	все	0	0	
пишут-	21	79	2	3342	0	что	0	0	
мне	21	79	2	3343	0	реально	0	0	
не	21	79	2	3344	0	реально	0	0	
реально	21	79	2	3345	0	недобдеть	0	0	
а	21	79	3	3346	0	упустила	0	0	
друг	21	79	3	3347	0	упустила	0	0	
я	21	79	3	3348	0	друг	0	0	
чего	21	79	3	3349	0	упустила	0	0	
упустила	21	79	3	3350	0	упустила	0	0	
из	21	79	3	3351	0	виду	0	0	
виду	21	79	3	3352	0	упустила	0	0	
ладно!-	21	79	4	3353	0	спасибо	0	0	
по	21	79	4	3354	0	спасибо	0	0	
любому	21	79	4	3355	0	спасибо	0	0	
спасибо	21	79	4	3356	0	спасибо	0	0	
хоть	21	79	4	3357	0	сняли	0	0	
сняли	21	79	4	3358	0	сняли	0	0	
последнее	21	79	4	3359	0	сомнение	0	0	
сомнение	21	79	4	3360	0	сняли	0	0	
по	21	79	4	3361	0	компетенции	0	0	
поводу	21	79	4	3362	0	по	0	0	
компетенции	21	79	4	3363	0	сомнение	0	0	
этих	21	79	4	3364	0	советчитков	0	0	
советчитков	21	79	4	3365	0	компетенции	0	0	
здоровья-	21	79	5	3366	0	здоровья-	0	0	
всем	21	79	5	3367	0	здоровья-	0	0	
novenkayag3	21	80	0	3368	0	"	0	0	
"	0	0					0	0	
а	21	80	0	3369	0	гадать	0	0	
чего	21	80	0	3370	0	гадать	0	0	
гадать	21	80	0	3371	0	гадать	0	0	
вот	21	80	0	3372	0	вам	0	0	
вам	21	80	0	3373	0	таблица	0	0	
реальная	21	80	0	3374	0	таблица	0	0	
таблица	21	80	0	3375	0	гадать	0	0	
сколько	21	80	0	3376	0	таблица	0	0	
и	21	80	0	3377	0	вылечилось	0	0	
по	21	80	0	3378	0	схеме	0	0	
какой	21	80	0	3379	0	схеме	0	0	
схеме	21	80	0	3380	0	вылечилось	0	0	
вылечилось	21	80	0	3381	0	гадать	0	0	
народу	21	80	0	3382	0	вылечилось	0	0	
а	21	80	1	3383	0	скажет	0	0	
так	21	80	1	3384	0	здешний	0	0	
же	21	80	1	3385	0	так	0	0	
вам	21	80	1	3386	0	так	0	0	
здешний	21	80	1	3387	0	скажет	0	0	
любой	21	80	1	3388	0	поставщик	0	0	
поставщик	21	80	1	3389	0	скажет	0	0	
скажет	21	80	1	3390	0	скажет	0	0	
что	21	80	1	3391	0	скажет	0	0	
вылечившихся	21	80	1	3392	0	что	0	0	
ещё	21	80	1	3393	0	больше	0	0	
больше	21	80	1	3394	0	скажет	0	0	
так	21	80	1	3395	0	берут	0	0	
как	21	80	1	3396	0	так	0	0	
у	21	80	1	3397	0	них	0	0	
них	21	80	1	3398	0	берут	0	0	
берут	21	80	1	3399	0	скажет	0	0	
леки	21	80	1	3400	0	берут	0	0	
кто	21	80	1	3401	0	берут	0	0	
и	21	80	1	3402	0	никогда	0	0	
на	21	80	1	3403	0	форуме	0	0	
форуме	21	80	1	3404	0	никогда	0	0	
не	21	80	1	3405	0	никогда	0	0	
был	21	80	1	3406	0	никогда	0	0	
никогда	21	80	1	3407	0	берут	0	0	
novenkayag3	21	81	0	3408	1	писал(а	0	0	
писал(а	21	81	0	3409	1	писал(а	0	0	
23	21	81	0	3410	1	сен	0	0	
сен	21	81	0	3411	1	сен	0	0	
2018	21	81	0	3412	1	01:16	0	0	
01:16	21	81	0	3413	1	сен	0	0	
gudvin	21	81	0	3414	1	сен	0	0	
о	21	81	0	3415	1	великий	0	0	
великий	21	81	0	3416	1	сен	0	0	
и	21	81	0	3417	1	могучий	0	0	
могучий	21	81	0	3418	1	великий	0	0	
прошу	21	81	1	3419	1	прошу	0	0	
прощения	21	81	1	3420	1	прошу	0	0	
если	21	81	1	3421	1	тему	0	0	
я	21	81	1	3422	1	тему	0	0	
не	21	81	1	3423	1	тему	0	0	
в	21	81	1	3424	1	тему	0	0	
ту	21	81	1	3425	1	тему	0	0	
тему	21	81	1	3426	1	прошу	0	0	
и	21	81	1	3427	1	туда	0	0	
не	21	81	1	3428	1	туда	0	0	
туда	21	81	1	3429	1	тему	0	0	
но	21	81	1	3430	1	неопытна	0	0	
я	21	81	1	3431	1	неопытна	0	0	
очень	21	81	1	3432	1	неопытна	0	0	
неопытна	21	81	1	3433	1	прошу	0	0	
ни	21	81	1	3434	1	сидеть	0	0	
как	21	81	1	3435	1	форумах	0	0	
на	21	81	1	3436	1	форумах	0	0	
форумах	21	81	1	3437	1	сидеть	0	0	
сидеть	21	81	1	3438	1	прошу	0	0	
ни	21	81	1	3439	1	гепсом	0	0	
как	21	81	1	3440	1	ни	0	0	
гепсом	21	81	1	3441	1	болеть	0	0	
болеть	21	81	1	3442	1	сидеть	0	0	
голова	21	81	1	3443	1	пухнет	0	0	
пухнет	21	81	1	3444	1	болеть	0	0	
от	21	81	1	3445	1	количества	0	0	
количества	21	81	1	3446	1	пухнет	0	0	
информации	21	81	1	3447	1	количества	0	0	
никак	21	81	2	3448	1	не	0	0	
не	21	81	2	3449	1	могу	0	0	
могу	21	81	2	3450	1	могу	0	0	
решиться	21	81	2	3451	1	могу	0	0	
на	21	81	2	3452	1	покупку	0	0	
покупку	21	81	2	3453	1	решиться	0	0	
леков	21	81	2	3454	1	покупку	0	0	
и	21	81	2	3455	1	начать	0	0	
наконец	21	81	2	3456	1	начать	0	0	
начать	21	81	2	3457	1	решиться	0	0	
борьбу.изучаю	21	81	2	3458	1	начать	0	0	
все	21	81	2	3459	1	начать	0	0	
и	21	81	2	3460	1	консультируюсь	0	0	
со	21	81	2	3461	1	всеми	0	0	
всеми	21	81	2	3462	1	консультируюсь	0	0	
консультируюсь	21	81	2	3463	1	могу	0	0	
по	21	81	3	3464	1	показателям	0	0	
моим	21	81	3	3465	1	показателям	0	0	
показателям	21	81	3	3466	1	вычитала	0	0	
хгвс	21	81	3	3467	1	вычитала	0	0	
ген.-3	21	81	3	3468	1	вычитала	0	0	
ф3	21	81	3	3469	1	вычитала	0	0	
4	21	81	3	3470	1	вычитала	0	0	
вычитала	21	81	3	3471	1	вычитала	0	0	
в	21	81	3	3472	1	рекомендациях	0	0	
рекомендациях	21	81	3	3473	1	вычитала	0	0	
что	21	81	3	3474	1	надо	0	0	
мне	21	81	3	3475	1	надо	0	0	
надо	21	81	3	3476	1	вычитала	0	0	
соф+вел	21	81	3	3477	1	надо	0	0	
12	21	81	3	3478	1	недель	0	0	
недель	21	81	3	3479	1	надо	0	0	
обрадовалась	21	81	4	3480	1	обрадовалась	0	0	
что	21	81	4	3481	1	обрадовалась	0	0	
недолго	21	81	4	3482	1	обрадовалась	0	0	
и	21	81	4	3483	1	приемлемо	0	0	
приемлемо	21	81	4	3484	1	недолго	0	0	
и	21	81	5	3485	1	получила	0	0	
тут	21	81	5	3486	1	получила	0	0	
вчера	21	81	5	3487	1	получила	0	0	
получила	21	81	5	3488	1	получила	0	0	
от	21	81	5	3489	1	консультантов	0	0	
одних	21	81	5	3490	1	консультантов	0	0	
консультантов	21	81	5	3491	1	получила	0	0	
такое	21	81	5	3492	1	послание	0	0	
послание	21	81	5	3493	1	получила	0	0	
уважаемые	21	81	5	3494	1	пациенты	0	0	
пациенты	21	81	5	3495	1	послание	0	0	
важная	21	81	5	3496	1	информация	0	0	
информация	21	81	5	3497	1	получила	0	0	
15	21	81	5	3498	1	опубликовала	0	0	
сентября	21	81	5	3499	1	15	0	0	
европейская	21	81	5	3500	1	ассоциация	0	0	
ассоциация	21	81	5	3501	1	опубликовала	0	0	
гепатологов	21	81	5	3502	1	ассоциация	0	0	
опубликовала	21	81	5	3503	1	опубликовала	0	0	
последние	21	81	5	3504	1	исследования	0	0	
исследования	21	81	5	3505	1	опубликовала	0	0	
о	21	81	5	3506	1	лечение	0	0	
лечение	21	81	5	3507	1	исследования	0	0	
гепатита	21	81	5	3508	1	лечение	0	0	
с	21	81	5	3509	1	пациентов	0	0	
у	21	81	5	3510	1	пациентов	0	0	
пациентов	21	81	5	3511	1	лечение	0	0	
с	21	81	5	3512	1	фиброзом	0	0	
фиброзом	21	81	5	3513	1	пациентов	0	0	
4	21	81	5	3514	1	степени	0	0	
степени	21	81	5	3515	1	фиброзом	0	0	
и	21	81	5	3516	1	циррозом	0	0	
циррозом	21	81	5	3517	1	фиброзом	0	0	
исследования	21	81	6	3518	1	показали	0	0	
показали	21	81	6	3519	1	показали	0	0	
что	21	81	6	3520	1	количество	0	0	
количество	21	81	6	3521	1	показали	0	0	
рецидивов	21	81	6	3522	1	количество	0	0	
у	21	81	6	3523	1	пациентов	0	0	
пациентов	21	81	6	3524	1	рецидивов	0	0	
которые	21	81	6	3525	1	лечились	0	0	
лечились	21	81	6	3526	1	пациентов	0	0	
препаратами	21	81	6	3527	1	лечились	0	0	
1	21	81	6	3528	1	1	0	0	
софосбувир	21	81	6	3529	1	составило	0	0	
400	21	81	6	3530	1	мг	0	0	
мг	21	81	6	3531	1	софосбувир	0	0	
велпатасвир	21	81	6	3532	1	мг	0	0	
100	21	81	6	3533	1	мг	0	0	
мг	21	81	6	3534	1	софосбувир	0	0	
без	21	81	6	3535	1	рибавирина	0	0	
рибавирина	21	81	6	3536	1	мг	0	0	
менее	21	81	6	3537	1	недель	0	0	
24	21	81	6	3538	1	недель	0	0	
недель	21	81	6	3539	1	софосбувир	0	0	
6	21	81	6	3540	1	месяцев	0	0	
месяцев	21	81	6	3541	1	недель	0	0	
количество	21	81	6	3542	1	составило	0	0	
рецидивов	21	81	6	3543	1	количество	0	0	
составило	21	81	6	3544	1	составило	0	0	
9	21	81	6	3545	1	%	0	0	
2	21	81	6	3546	1	составило	0	0	
у	21	81	6	3547	1	пациентов	0	0	
пациентов	21	81	6	3548	1	составило	0	0	
принимавших	21	81	6	3549	1	рибавири	0	0	
рибавири	21	81	6	3550	1	пациентов	0	0	
и	21	81	6	3551	1	софосбувир	0	0	
софосбувир	21	81	6	3552	1	пациентов	0	0	
400	21	81	6	3553	1	мг	0	0	
мг	21	81	6	3554	1	софосбувир	0	0	
велпатасвир	21	81	6	3555	1	софосбувир	0	0	
100	21	81	6	3556	1	мг	0	0	
мг	21	81	6	3557	1	пациентов	0	0	
12	21	81	6	3558	1	недель	0	0	
недель	21	81	6	3559	1	пациентов	0	0	
количество	21	81	6	3560	1	составило	0	0	
рецидивов	21	81	6	3561	1	количество	0	0	
составило	21	81	6	3562	1	составило	0	0	
12	21	81	6	3563	1	%	0	0	
3	21	81	6	3564	1	3	0	0	
пациенты	21	81	7	3565	1	принимавшие	0	0	
принимавшие	21	81	7	3566	1	принимавшие	0	0	
софосбувир	21	81	7	3567	1	принимавшие	0	0	
400	21	81	7	3568	1	мг	0	0	
мг	21	81	7	3569	1	принимавшие	0	0	
велпатасвир	21	81	7	3570	1	мг	0	0	
100	21	81	7	3571	1	мг	0	0	
мг	21	81	7	3572	1	принимавшие	0	0	
24	21	81	7	3573	1	недели	0	0	
недели	21	81	7	3574	1	принимавшие	0	0	
6	21	81	7	3575	1	месяцев	0	0	
месяцев	21	81	7	3576	1	недели	0	0	
показали	21	81	7	3577	1	принимавшие	0	0	
самый	21	81	7	3578	1	низкий	0	0	
низкий	21	81	7	3579	1	процент	0	0	
процент	21	81	7	3580	1	показали	0	0	
рецидива	21	81	7	3581	1	процент	0	0	
5	21	81	7	3582	1	%	0	0	
согласно	21	81	8	3583	1	исследование	0	0	
полученным	21	81	8	3584	1	исследование	0	0	
исследование	21	81	8	3585	1	исследование	0	0	
e.a.s.l	21	81	8	3586	1	исследование	0	0	
внесла	21	81	9	3587	1	внесла	0	0	
в	21	81	9	3588	1	схему	0	0	
схему	21	81	9	3589	1	внесла	0	0	
лечения	21	81	9	3590	1	схему	0	0	
строгие	21	81	9	3591	1	предписание	0	0	
предписание	21	81	9	3592	1	внесла	0	0	
о	21	81	9	3593	1	использовании	0	0	
использовании	21	81	9	3594	1	предписание	0	0	
24	21	81	9	3595	1	схемы	0	0	
недельной	21	81	9	3596	1	схемы	0	0	
схемы	21	81	9	3597	1	использовании	0	0	
лечении	21	81	9	3598	1	схемы	0	0	
у	21	81	9	3599	1	пациентов	0	0	
пациентов	21	81	9	3600	1	использовании	0	0	
с	21	81	9	3601	1	фиброзом	0	0	
фиброзом	21	81	9	3602	1	пациентов	0	0	
ф3-ф4	21	81	9	3603	1	фиброзом	0	0	
и	21	81	9	3604	1	циррозом	0	0	
циррозом	21	81	9	3605	1	фиброзом	0	0	
для	21	81	10	3606	1	пациентов	0	0	
пациентов	21	81	10	3607	1	использовать	0	0	
с	21	81	10	3608	1	генотипом	0	0	
3	21	81	10	3609	1	генотипом	0	0	
генотипом	21	81	10	3610	1	использовать	0	0	
строго	21	81	10	3611	1	использовать	0	0	
использовать	21	81	10	3612	1	использовать	0	0	
только	21	81	10	3613	1	схему	0	0	
схему	21	81	10	3614	1	использовать	0	0	
лечения	21	81	10	3615	1	схему	0	0	
софосбувир	21	81	10	3616	1	велпатасвир	0	0	
велпатасвир	21	81	10	3617	1	использовать	0	0	
для	21	81	11	3618	1	пациентов	0	0	
пациентов	21	81	11	3619	1	проходит	0	0	
кто	21	81	11	3620	1	проходит	0	0	
проходит	21	81	11	3621	1	проходит	0	0	
сейчас	21	81	11	3622	1	проходит	0	0	
лечение	21	81	11	3623	1	проходит	0	0	
важно	21	81	11	3624	1	проходит	0	0	
продолжить	21	81	11	3625	1	важно	0	0	
лечение	21	81	11	3626	1	продолжить	0	0	
до	21	81	11	3627	1	недель	0	0	
24	21	81	11	3628	1	недель	0	0	
недель	21	81	11	3629	1	продолжить	0	0	
чтобы	21	81	11	3630	1	избежать	0	0	
избежать	21	81	11	3631	1	продолжить	0	0	
рецидива	21	81	11	3632	1	избежать	0	0	
с	21	81	12	3633	1	уважением	0	0	
уважением	21	81	12	3634	1	отдел	0	0	
медицинский	21	81	12	3635	1	отдел	0	0	
отдел	21	81	12	3636	1	отдел	0	0	
реклама	21	81	12	3637	1	отдел	0	0	
крайне	21	81	12	3638	1	сомнительной	0	0	
сомнительной	21	81	12	3639	1	конторы	0	0	
конторы	21	81	12	3640	1	реклама	0	0	
теперь	21	81	13	3641	1	знаю-	0	0	
не	21	81	13	3642	1	знаю-	0	0	
знаю-	21	81	13	3643	1	знаю-	0	0	
расстраиваться	21	81	13	3644	1	знаю-	0	0	
или	21	81	13	3645	1	нет	0	0	
нет	21	81	13	3646	1	расстраиваться	0	0	
можно	21	81	14	3647	1	можно	0	0	
ли	21	81	14	3648	1	можно	0	0	
где	21	81	14	3649	1	подтвердить	0	0	
то	21	81	14	3650	1	подтвердить	0	0	
подтвердить	21	81	14	3651	1	можно	0	0	
или	21	81	14	3652	1	опровергнуть	0	0	
опровергнуть	21	81	14	3653	1	подтвердить	0	0	
это	21	81	14	3654	1	информацию	0	0	
информацию	21	81	14	3655	1	опровергнуть	0	0	
буду	21	81	15	3656	1	признательна	0	0	
крайне	21	81	15	3657	1	признательна	0	0	
признательна	21	81	15	3658	1	признательна	0	0	
за	21	81	15	3659	1	отклик	0	0	
отклик	21	81	15	3660	1	признательна	0	0	
я	21	81	16	3661	1	потёр	0	0	
бы	21	81	16	3662	1	потёр	0	0	
вообще	21	81	16	3663	1	потёр	0	0	
потёр	21	81	16	3664	1	потёр	0	0	
цитируемое	21	81	16	3665	1	сообщение	0	0	
сообщение	21	81	16	3666	1	потёр	0	0	
и	21	81	16	3667	1	ветку	0	0	
всю	21	81	16	3668	1	ветку	0	0	
связанную	21	81	16	3669	1	ветку	0	0	
с	21	81	16	3670	1	ним	0	0	
ним	21	81	16	3671	1	связанную	0	0	
ветку	21	81	16	3672	1	сообщение	0	0	
обсуждения	21	81	16	3673	1	ветку	0	0	
поскольку	21	81	16	3674	1	содержит	0	0	
оно	21	81	16	3675	1	содержит	0	0	
содержит	21	81	16	3676	1	потёр	0	0	
заведомо	21	81	16	3677	1	ложную	0	0	
ложную	21	81	16	3678	1	информацию	0	0	
информацию	21	81	16	3679	1	содержит	0	0	
о	21	81	16	3680	1	рекомендациях	0	0	
несуществующих	21	81	16	3681	1	рекомендациях	0	0	
рекомендациях	21	81	16	3682	1	информацию	0	0	
easl	21	81	16	3683	1	рекомендациях	0	0	
и	21	81	16	3684	1	написано	0	0	
по	21	81	16	3685	1	моему́	0	0	
моему́	21	81	16	3686	1	,	0	0	
скромному	21	81	16	3687	1	мнению	0	0	
мнению	21	81	16	3688	1	написано	0	0	
написано	21	81	16	3689	1	содержит	0	0	
в	21	81	16	3690	1	целях	0	0	
рекламных	21	81	16	3691	1	целях	0	0	
целях	21	81	16	3692	1	написано	0	0	
с	21	81	16	3693	1	намерением	0	0	
намерением	21	81	16	3694	1	написано	0	0	
втюхать	21	81	16	3695	1	намерением	0	0	
два	21	81	16	3696	1	курса	0	0	
12-недельных	21	81	16	3697	1	курса	0	0	
курса	21	81	16	3698	1	втюхать	0	0	
соф	21	81	16	3699	1	курса	0	0	
вела	21	81	16	3700	1	потёр	0	0	
вместо	21	81	16	3701	1	одного	0	0	
одного	21	81	16	3702	1	вела	0	0	
серьёзно	21	81	17	3703	1	обсуждать	0	0	
обсуждать	21	81	17	3704	1	обсуждать	0	0	
