TOKEN	IS_ANSWER	TOPIC_NUM	POST_NUM	SENT_NUM	TOKEN_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	NER	COREFERENCE_CLUSTER	NUMBER
июл	1	21	51	0	2046						obj	поняла			femn	VERB	0	0	
2018	1	21	51	0	2047						amod	14:29					0	0	
14:29	1	21	51	0	2048						nmod	июл					0	0	
я	1	21	51	0	2049		nomn		1per	NPRO	nsubj	поняла			femn	VERB	0	0	sing
поняла	1	21	51	0	2050			femn		VERB	ROOT	поняла			femn	VERB	0	0	sing
но	1	21	51	0	2051					CONJ	cc	есть				INFN	0	0	
не	1	21	51	0	2052					PRCL	advmod	всех		gent		ADJF	0	0	
у	1	21	51	0	2053					PREP	case	всех		gent		ADJF	0	0	
всех	1	21	51	0	2054		gent			ADJF	obl	есть				INFN	0	0	plur
есть	1	21	51	0	2055					INFN	conj	поняла			femn	VERB	0	0	
чю	1	21	51	0	2056						nsubj	есть				INFN	0	0	
и	1	21	51	0	2057					CONJ	cc	можно				PRED	0	0	
в	1	21	51	0	2058					PREP	case	теме	inan	datv	femn	NOUN	0	0	
соседней	1	21	51	0	2059		loct	femn		ADJF	amod	теме	inan	datv	femn	NOUN	0	0	sing
теме	1	21	51	0	2060	inan	datv	femn		NOUN	obl	можно				PRED	0	0	sing
потом	1	21	51	0	2061					ADVB	advmod	можно				PRED	0	0	
можно	1	21	51	0	2062					PRED	conj	поняла			femn	VERB	0	0	
много	1	21	51	0	2063					ADVB	advmod	интересного		gent	neut	ADJF	0	0	
интересного	1	21	51	0	2064		gent	neut		ADJF	obj	прочитать				INFN	0	0	sing
прочитать	1	21	51	0	2065					INFN	csubj	можно				PRED	0	0	
после	1	21	51	0	2066					PREP	case	шутки	inan	accs	femn	NOUN	0	0	
такой	1	21	51	0	2067		gent	femn		ADJF	det	шутки	inan	accs	femn	NOUN	0	0	sing
шутки	1	21	51	0	2068	inan	accs	femn		NOUN	obl	прочитать				INFN	0	0	plur
ну	1	21	51	0	2069					PRCL	discourse	что				CONJ	0	0	
что	1	21	51	0	2070					CONJ	nsubj	мнение	inan	nomn	neut	NOUN	0	0	
ж	1	21	51	0	2071					PRCL	advmod	что				CONJ	0	0	
теперь	1	21	51	0	2072					ADVB	advmod	что				CONJ	0	0	
не	1	21	51	0	2073					PRCL	advmod	шутить				INFN	0	0	
шутить	1	21	51	0	2074					INFN	csubj	что				CONJ	0	0	
что	1	21	51	0	2075					CONJ	obj	шутить				INFN	0	0	
ли	1	21	51	0	2076					CONJ	advmod	шутить				INFN	0	0	
так	1	21	51	0	2077					CONJ	advmod	мнение	inan	nomn	neut	NOUN	0	0	
или	1	21	51	0	2078					CONJ	cc	иначе				ADVB	0	0	
иначе	1	21	51	0	2079					ADVB	conj	так				CONJ	0	0	
это	1	21	51	0	2080					PRCL	nsubj	мнение	inan	nomn	neut	NOUN	0	0	
его	1	21	51	0	2081		accs	masc	3per	NPRO	det	мнение	inan	nomn	neut	NOUN	0	0	sing
частное	1	21	51	0	2082		accs	neut		ADJF	amod	мнение	inan	nomn	neut	NOUN	0	0	sing
мнение	1	21	51	0	2083	inan	nomn	neut		NOUN	ROOT	мнение	inan	nomn	neut	NOUN	0	0	sing
и	1	21	51	0	2084					CONJ	cc	факт	inan	nomn	masc	NOUN	0	0	
не	1	21	51	0	2085					PRCL	advmod	факт	inan	nomn	masc	NOUN	0	0	
факт	1	21	51	0	2086	inan	nomn	masc		NOUN	conj	мнение	inan	nomn	neut	NOUN	0	0	sing
что	1	21	51	0	2087					CONJ	mark	правильное		nomn	neut	ADJF	0	0	
правильное	1	21	51	0	2088		nomn	neut		ADJF	acl	факт	inan	nomn	masc	NOUN	0	0	sing
и	1	21	51	0	2089					CONJ	cc	факт	inan	nomn	masc	NOUN	0	0	
не	1	21	51	0	2090					PRCL	advmod	факт	inan	nomn	masc	NOUN	0	0	
факт	1	21	51	0	2091	inan	nomn	masc		NOUN	conj	мнение	inan	nomn	neut	NOUN	0	0	sing
что	1	21	51	0	2092					CONJ	mark	говорит				VERB	0	0	
он	1	21	51	0	2093		nomn	masc	3per	NPRO	nsubj	говорит				VERB	0	0	sing
говорит	1	21	51	0	2094				3per	VERB	parataxis	мнение	inan	nomn	neut	NOUN	0	0	sing
всю	1	21	51	0	2095		accs	femn		ADJF	det	правду	inan	accs	femn	NOUN	0	0	sing
правду	1	21	51	0	2096	inan	accs	femn		NOUN	obj	говорит				VERB	0	0	sing
как	1	21	51	0	2097					CONJ	mark	есть				INFN	0	0	
она	1	21	51	0	2098		nomn	femn	3per	NPRO	nsubj	есть				INFN	0	0	sing
есть	1	21	51	0	2099					INFN	acl	правду	inan	accs	femn	NOUN	0	0	
а	1	21	51	1	2100					CONJ	cc	есть				INFN	0	0	
как	1	21	51	1	2101					CONJ	mark	она		nomn	femn	NPRO	0	0	
она	1	21	51	1	2102		nomn	femn	3per	NPRO	nsubj	есть				INFN	0	0	sing
есть	1	21	51	1	2103					INFN	ROOT	есть				INFN	0	0	
хз	1	21	51	1	2104						ROOT	хз					0	0	
ну	0	21	52	0	2105					PRCL	ROOT	ну				PRCL	0	0	
то	0	21	52	0	2106					CONJ	fixed	ну				PRCL	0	0	
есть	0	21	52	0	2107					INFN	fixed	то				CONJ	0	0	
получается	0	21	52	0	2108				3per	VERB	parataxis	причина	inan	nomn	femn	NOUN	0	0	sing
причина	0	21	52	0	2109	inan	nomn	femn		NOUN	nsubj	разборки	inan	nomn	femn	NOUN	0	0	sing
во	0	21	52	0	2110					PREP	case	причина	inan	nomn	femn	NOUN	0	0	
многом	0	21	52	0	2111		loct	neut		NPRO	nmod	причина	inan	nomn	femn	NOUN	0	0	sing
маркетинговые	0	21	52	0	2112		nomn			ADJF	amod	разборки	inan	nomn	femn	NOUN	0	0	plur
коммерческие	0	21	52	0	2113		nomn			ADJF	amod	разборки	inan	nomn	femn	NOUN	0	0	plur
разборки	0	21	52	0	2114	inan	nomn	femn		NOUN	ROOT	разборки	inan	nomn	femn	NOUN	0	0	plur
если	0	21	52	0	2115					CONJ	mark	верить				INFN	0	0	
верить	0	21	52	0	2116					INFN	advcl	разборки	inan	nomn	femn	NOUN	0	0	
павлотски	0	21	52	0	2117					ADVB	advmod	верить				INFN	0	0	
например	0	21	52	1	2118					CONJ	parataxis	сказала			femn	VERB	0	0	
easl	0	21	52	1	2119						nsubj	сказала			femn	VERB	0	0	
сказала	0	21	52	1	2120			femn		VERB	ROOT	сказала			femn	VERB	0	0	sing
что	0	21	52	1	2121					CONJ	mark	тыс	inan	gent	femn	NOUN	0	0	
100	0	21	52	1	2122						nummod	тыс	inan	gent	femn	NOUN	0	0	
тыс	0	21	52	1	2123	inan	gent	femn		NOUN	ccomp	сказала			femn	VERB	0	0	plur
долларов	0	21	52	2	2124	inan	gent	masc		NOUN	nsubj	нормально				ADVB	0	0	plur
за	0	21	52	2	2125					PREP	case	курс	inan	nomn	masc	NOUN	0	0	
курс	0	21	52	2	2126	inan	nomn	masc		NOUN	nmod	долларов	inan	gent	masc	NOUN	0	0	sing
это	0	21	52	2	2127					PRCL	nsubj	нормально				ADVB	0	0	
нормально	0	21	52	2	2128					ADVB	ROOT	нормально				ADVB	0	0	
а	0	21	52	2	2129					CONJ	cc	перебор	inan	nomn	masc	NOUN	0	0	
больше	0	21	52	2	2130					COMP	advmod	перебор	inan	nomn	masc	NOUN	0	0	
уже	0	21	52	2	2131					ADVB	advmod	перебор	inan	nomn	masc	NOUN	0	0	
перебор	0	21	52	2	2132	inan	nomn	masc		NOUN	conj	нормально				ADVB	0	0	sing
соф	0	21	52	3	2133	inan	gent	femn		NOUN	obj	исключаем				VERB	0	0	plur
дак	0	21	52	3	2134					CONJ	obj	исключаем				VERB	0	0	
больше	0	21	52	3	2135					COMP	advmod	исключаем				VERB	0	0	
100	0	21	52	3	2136						nummod	исключаем				VERB	0	0	
из	0	21	52	3	2137					PREP	case	рекомендаций	inan	gent	femn	NOUN	0	0	
рекомендаций	0	21	52	3	2138	inan	gent	femn		NOUN	nmod	-					0	0	plur
исключаем	0	21	52	3	2139				1per	VERB	ROOT	исключаем				VERB	0	0	plur
только	0	21	52	4	2140					ADVB	advmod	такой		gent	femn	ADJF	0	0	
такой	0	21	52	4	2141		gent	femn		ADJF	det	подход	inan	nomn	masc	NOUN	0	0	sing
подход	0	21	52	4	2142	inan	nomn	masc		NOUN	nsubj	неплохо				ADVB	0	0	sing
неплохо	0	21	52	4	2143					ADVB	ROOT	неплохо				ADVB	0	0	
было	0	21	52	4	2144			neut		VERB	cop	неплохо				ADVB	0	0	sing
бы	0	21	52	4	2145					PRCL	aux	неплохо				ADVB	0	0	
в	0	21	52	4	2146					PREP	case	рекомендациях	inan	loct	femn	NOUN	0	0	
самих	0	21	52	4	2147		gent			ADJF	amod	рекомендациях	inan	loct	femn	NOUN	0	0	plur
рекомендациях	0	21	52	4	2148	inan	loct	femn		NOUN	obl	отразить				INFN	0	0	plur
отразить	0	21	52	4	2149					INFN	csubj	неплохо				ADVB	0	0	
а	0	21	52	4	2150					CONJ	cc	твитах	inan	loct	masc	NOUN	0	0	
не	0	21	52	4	2151					PRCL	advmod	твитах	inan	loct	masc	NOUN	0	0	
в	0	21	52	4	2152					PREP	case	твитах	inan	loct	masc	NOUN	0	0	
твитах	0	21	52	4	2153	inan	loct	masc		NOUN	parataxis	отразить				INFN	0	0	plur
павлотски	0	21	52	4	2154					ADVB	nmod	твитах	inan	loct	masc	NOUN	0	0	
и	0	21	52	5	2155					CONJ	cc	возникает				VERB	0	0	
возникает	0	21	52	5	2156				3per	VERB	ROOT	возникает				VERB	0	0	sing
вопрос	0	21	52	5	2157	inan	nomn	masc		NOUN	nsubj	возникает				VERB	0	0	sing
а	0	21	52	5	2158					CONJ	cc	вернут				VERB	0	0	
если	0	21	52	5	2159					CONJ	mark	снизится				VERB	0	0	
завтра	0	21	52	5	2160					ADVB	advmod	снизится				VERB	0	0	
цена	0	21	52	5	2161	inan	nomn	femn		NOUN	nsubj	снизится				VERB	0	0	sing
на	0	21	52	5	2162					PREP	case	соф	inan	gent	femn	NOUN	0	0	
соф	0	21	52	5	2163	inan	gent	femn		NOUN	nmod	цена	inan	nomn	femn	NOUN	0	0	plur
дак	0	21	52	5	2164					CONJ	nmod	цена	inan	nomn	femn	NOUN	0	0	
снизится	0	21	52	5	2165				3per	VERB	advcl	вернут				VERB	0	0	sing
они	0	21	52	5	2166		nomn		3per	NPRO	nsubj	вернут				VERB	0	0	plur
его	0	21	52	5	2167		accs	masc	3per	NPRO	obj	вернут				VERB	0	0	sing
вернут	0	21	52	5	2168				3per	VERB	conj	возникает				VERB	0	0	plur
в	0	21	52	5	2169					PREP	case	рекомендации	inan	accs	femn	NOUN	0	0	
рекомендации	0	21	52	5	2170	inan	accs	femn		NOUN	obl	вернут				VERB	0	0	plur
_	0	21	53	0	2171						punct	"					0	0	
"						0											0	0	
serg	0	21	53	0	2172						flat:foreign	_					0	0	
_	0	21	53	0	2173						punct	_					0	0	
это	0	21	53	0	2174					PRCL	nsubj:pass	отражено			neut	PRTS	0	0	
отражено	0	21	53	0	2175			neut		PRTS	ROOT	отражено			neut	PRTS	0	0	sing
к	0	21	53	0	2176					PREP	case	примеру	inan	datv	masc	NOUN	0	0	
примеру	0	21	53	0	2177	inan	datv	masc		NOUN	parataxis	странице	inan	loct	femn	NOUN	0	0	sing
на	0	21	53	0	2178					PREP	case	странице	inan	loct	femn	NOUN	0	0	
странице	0	21	53	0	2179	inan	loct	femn		NOUN	obl	отражено			neut	PRTS	0	0	sing
37	0	21	53	0	2180						appos	странице	inan	loct	femn	NOUN	0	0	
katkat	1	21	54	0	2181						punct	писал(а	inan	gent	masc	NOUN	0	0	
писал(а	1	21	54	0	2182	inan	gent	masc		NOUN	ROOT	писал(а	inan	gent	masc	NOUN	0	0	sing
4	1	21	54	0	2183						nummod	июл					0	0	
июл	1	21	54	0	2184						nsubj	интересно				ADVB	0	0	
2018	1	21	54	0	2185						amod	22:59					0	0	
22:59	1	21	54	0	2186						nmod	июл					0	0	
про	1	21	54	0	2187					PREP	case	рибаверин	anim	nomn	masc	NOUN	0	0	
рибаверин	1	21	54	0	2188	anim	nomn	masc		NOUN	obl	интересно				ADVB	0	0	sing
тоже	1	21	54	0	2189					PRCL	advmod	интересно				ADVB	0	0	
интересно	1	21	54	0	2190					ADVB	ROOT	интересно				ADVB	0	0	
изначально	1	21	54	1	2191					ADVB	advmod	теме	inan	datv	femn	NOUN	0	0	
в	1	21	54	1	2192					PREP	case	теме	inan	datv	femn	NOUN	0	0	
теме	1	21	54	1	2193	inan	datv	femn		NOUN	ROOT	теме	inan	datv	femn	NOUN	0	0	sing
рекомендаций	1	21	54	1	2194	inan	gent	femn		NOUN	nmod	теме	inan	datv	femn	NOUN	0	0	plur
до	1	21	54	1	2195					PREP	case	перевода	inan	gent	masc	NOUN	0	0	
перевода	1	21	54	1	2196	inan	gent	masc		NOUN	nmod	теме	inan	datv	femn	NOUN	0	0	sing
про	1	21	54	1	2197					PREP	case	рибы	anim	nomn	masc	NOUN	0	0	
рибы	1	21	54	1	2198	anim	nomn	masc		NOUN	nmod	перевода	inan	gent	masc	NOUN	0	0	plur
тоже	1	21	54	1	2199					PRCL	advmod	режиме	inan	loct	masc	NOUN	0	0	
было	1	21	54	1	2200			neut		VERB	cop	режиме	inan	loct	masc	NOUN	0	0	sing
в	1	21	54	1	2201					PREP	case	режиме	inan	loct	masc	NOUN	0	0	
режиме	1	21	54	1	2202	inan	loct	masc		NOUN	nmod	теме	inan	datv	femn	NOUN	0	0	sing
реального	1	21	54	1	2203		gent	neut		ADJF	amod	времени	inan	gent	neut	NOUN	0	0	sing
времени	1	21	54	1	2204	inan	gent	neut		NOUN	nmod	режиме	inan	loct	masc	NOUN	0	0	sing
практически	1	21	54	1	2205					ADVB	advmod	режиме	inan	loct	masc	NOUN	0	0	
viewtopic.php?p=1462372#p1462372	1	21	54	1	2206						punct	теме	inan	datv	femn	NOUN	0	0	
nessi	1	21	55	0	2207						flat:foreign	"					0	0	
"						0											0	0	
писал(а	1	21	55	0	2208	inan	gent	masc		NOUN	flat:foreign	nessi					0	0	sing
9	1	21	55	0	2209						nummod	июл					0	0	
июл	1	21	55	0	2210						obl	отражено			neut	PRTS	0	0	
2018	1	21	55	0	2211						amod	00:41					0	0	
00:41	1	21	55	0	2212						nmod	июл					0	0	
это	1	21	55	0	2213					PRCL	nsubj:pass	отражено			neut	PRTS	0	0	
отражено	1	21	55	0	2214			neut		PRTS	ROOT	отражено			neut	PRTS	0	0	sing
к	1	21	55	0	2215					PREP	case	примеру	inan	datv	masc	NOUN	0	0	
примеру	1	21	55	0	2216	inan	datv	masc		NOUN	parataxis	странице	inan	loct	femn	NOUN	0	0	sing
на	1	21	55	0	2217					PREP	case	странице	inan	loct	femn	NOUN	0	0	
странице	1	21	55	0	2218	inan	loct	femn		NOUN	obl	отражено			neut	PRTS	0	0	sing
37	1	21	55	0	2219						appos	странице	inan	loct	femn	NOUN	0	0	
ок	1	21	55	1	2220					PREP	ROOT	ок				PREP	0	0	
но	1	21	55	1	2221					CONJ	cc	все				PRCL	0	0	
это	1	21	55	1	2222					PRCL	nsubj	все				PRCL	0	0	
не	1	21	55	1	2223					PRCL	advmod	совсем				ADVB	0	0	
совсем	1	21	55	1	2224					ADVB	advmod	то				CONJ	0	0	
то	1	21	55	1	2225					CONJ	advmod	все				PRCL	0	0	
все	1	21	55	1	2226					PRCL	conj	ок				PREP	0	0	
же	1	21	55	1	2227					PRCL	advmod	все				PRCL	0	0	
тут	1	21	55	2	2228					ADVB	advmod	момент	inan	accs	masc	NOUN	0	0	
ключевой	1	21	55	2	2229		ablt	femn		ADJF	amod	момент	inan	accs	masc	NOUN	0	0	sing
момент	1	21	55	2	2230	inan	accs	masc		NOUN	ROOT	момент	inan	accs	masc	NOUN	0	0	sing
что	1	21	55	2	2231					CONJ	mark	добавляются				VERB	0	0	
схемы	1	21	55	2	2232	inan	gent	femn		NOUN	nsubj	добавляются				VERB	0	0	sing
добавляются	1	21	55	2	2233				3per	VERB	acl	момент	inan	accs	masc	NOUN	0	0	plur
выкидываются	1	21	55	2	2234				3per	VERB	conj	добавляются				VERB	0	0	plur
из	1	21	55	2	2235					PREP	case	рекомендаций	inan	gent	femn	NOUN	0	0	
рекомендаций	1	21	55	2	2236	inan	gent	femn		NOUN	obl	выкидываются				VERB	0	0	plur
в	1	21	55	2	2237					PREP	case	числе	inan	loct	neut	NOUN	0	0	
том	1	21	55	2	2238		loct	neut		ADJF	det	числе	inan	loct	neut	NOUN	0	0	sing
числе	1	21	55	2	2239	inan	loct	neut		NOUN	obl	выкидываются				VERB	0	0	sing
по	1	21	55	2	2240					PREP	case	соображениям	inan	datv	neut	NOUN	0	0	
маркетинговым	1	21	55	2	2241		ablt	masc		ADJF	amod	соображениям	inan	datv	neut	NOUN	0	0	sing
коммерческим	1	21	55	2	2242		datv			ADJF	conj	маркетинговым		ablt	masc	ADJF	0	0	plur
соображениям	1	21	55	2	2243	inan	datv	neut		NOUN	obl	выкидываются				VERB	0	0	plur
могли	1	21	55	3	2244					VERB	ROOT	могли				VERB	0	0	plur
бы	1	21	55	3	2245					PRCL	aux	могли				VERB	0	0	
написать	1	21	55	3	2246					INFN	xcomp	могли				VERB	0	0	
в	1	21	55	3	2247					PREP	case	духе	inan	loct	masc	NOUN	0	0	
таком	1	21	55	3	2248		loct	masc		ADJF	det	духе	inan	loct	masc	NOUN	0	0	sing
духе	1	21	55	3	2249	inan	loct	masc		NOUN	obl	написать				INFN	0	0	sing
мы	1	21	55	3	2250		nomn		1per	NPRO	nsubj	установили				VERB	0	0	plur
установили	1	21	55	3	2251					VERB	parataxis	могли				VERB	0	0	plur
порог	1	21	55	3	2252	inan	nomn	masc		NOUN	obj	установили				VERB	0	0	sing
100	1	21	55	3	2253						nummod	тыс	inan	gent	femn	NOUN	0	0	
тыс	1	21	55	3	2254	inan	gent	femn		NOUN	nummod	долларов	inan	gent	masc	NOUN	0	0	plur
долларов	1	21	55	3	2255	inan	gent	masc		NOUN	nmod	порог	inan	nomn	masc	NOUN	0	0	plur
за	1	21	55	3	2256					PREP	case	курс	inan	nomn	masc	NOUN	0	0	
курс	1	21	55	3	2257	inan	nomn	masc		NOUN	nmod	порог	inan	nomn	masc	NOUN	0	0	sing
в	1	21	55	3	2258					PREP	case	странах	inan	loct	femn	NOUN	0	0	
таких	1	21	55	3	2259		gent			ADJF	det	странах	inan	loct	femn	NOUN	0	0	plur
то	1	21	55	3	2260					CONJ	det	странах	inan	loct	femn	NOUN	0	0	
странах	1	21	55	3	2261	inan	loct	femn		NOUN	nmod	курс	inan	nomn	masc	NOUN	0	0	plur
цена	1	21	55	3	2262	inan	nomn	femn		NOUN	nsubj	оказалась			femn	VERB	0	0	sing
соф	1	21	55	3	2263	inan	gent	femn		NOUN	nmod	цена	inan	nomn	femn	NOUN	0	0	plur
дак	1	21	55	3	2264					CONJ	nmod	цена	inan	nomn	femn	NOUN	0	0	
оказалась	1	21	55	3	2265			femn		VERB	conj	установили				VERB	0	0	sing
выше	1	21	55	3	2266					ADVB	xcomp	оказалась			femn	VERB	0	0	
и	1	21	55	3	2267					CONJ	cc	исключен			masc	PRTS	0	0	
поэтому	1	21	55	3	2268					ADVB	advmod	исключен			masc	PRTS	0	0	
он	1	21	55	3	2269		nomn	masc	3per	NPRO	nsubj:pass	исключен			masc	PRTS	0	0	sing
исключен	1	21	55	3	2270			masc		PRTS	conj	установили				VERB	0	0	sing
чтобы	1	21	55	4	2271					CONJ	mark	было			neut	VERB	0	0	
не	1	21	55	4	2272					PRCL	advmod	было			neut	VERB	0	0	
было	1	21	55	4	2273			neut		VERB	ROOT	было			neut	VERB	0	0	sing
обманчивого	1	21	55	4	2274		gent	masc		ADJF	amod	впечатления	inan	nomn	neut	NOUN	0	0	sing
впечатления	1	21	55	4	2275	inan	nomn	neut		NOUN	nsubj	было			neut	VERB	0	0	plur
что	1	21	55	4	2276					CONJ	mark	играют				VERB	0	0	
коммерческие	1	21	55	4	2277		nomn			ADJF	amod	вопросы	inan	accs	masc	NOUN	0	0	plur
вопросы	1	21	55	4	2278	inan	accs	masc		NOUN	nsubj	играют				VERB	0	0	plur
тут	1	21	55	4	2279					ADVB	advmod	играют				VERB	0	0	
не	1	21	55	4	2280					PRCL	advmod	играют				VERB	0	0	
играют	1	21	55	4	2281				3per	VERB	acl	впечатления	inan	nomn	neut	NOUN	0	0	plur
роли	1	21	55	4	2282	inan	loct	femn		NOUN	obj	играют				VERB	0	0	sing
и	1	21	55	4	2283					CONJ	cc	собраны				PRTS	0	0	
собраны	1	21	55	4	2284					PRTS	conj	играют				VERB	0	0	plur
наиболее	1	21	55	4	2285					ADVB	advmod	эффективные		nomn		ADJF	0	0	
эффективные	1	21	55	4	2286		nomn			ADJF	amod	схемы	inan	gent	femn	NOUN	0	0	plur
и	1	21	55	4	2287					CONJ	cc	безопасные	inan	accs		ADJF	0	0	
безопасные	1	21	55	4	2288	inan	accs			ADJF	conj	эффективные		nomn		ADJF	0	0	plur
схемы	1	21	55	4	2289	inan	gent	femn		NOUN	nsubj:pass	собраны				PRTS	0	0	sing
человеку	1	21	55	5	2290	anim	datv	masc		NOUN	iobj	надо				PRED	0	0	sing
же	1	21	55	5	2291					PRCL	advmod	человеку	anim	datv	masc	NOUN	0	0	
обычно	1	21	55	5	2292					ADVB	advmod	надо				PRED	0	0	
надо	1	21	55	5	2293					PRED	ROOT	надо				PRED	0	0	
наиболее	1	21	55	5	2294					ADVB	advmod	эффективную		accs	femn	ADJF	0	0	
эффективную	1	21	55	5	2295		accs	femn		ADJF	amod	схему	inan	accs	femn	NOUN	0	0	sing
безопасную	1	21	55	5	2296		accs	femn		ADJF	amod	схему	inan	accs	femn	NOUN	0	0	sing
схему	1	21	55	5	2297	inan	accs	femn		NOUN	obj	подобрать				INFN	0	0	sing
подобрать	1	21	55	5	2298					INFN	csubj	надо				PRED	0	0	
иначе	1	21	55	6	2299					ADVB	cc	приходит				VERB	0	0	
приходит	1	21	55	6	2300				3per	VERB	ROOT	приходит				VERB	0	0	sing
человек	1	21	55	6	2301	anim	nomn	masc		NOUN	nsubj	приходит				VERB	0	0	sing
который	1	21	55	6	2302		nomn	masc		ADJF	nsubj	принимает				VERB	0	0	sing
