TOKEN	POST_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_POS	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	SENT_VECTOR	NER	COREFERENCE_CLUSTER		
данные	42	-	nomn	-	-	PRTF	amod	препараты	NOUN	inan	nomn	masc	NOUN	0.27429529740230035	0	0		
препараты	42	inan	nomn	masc	-	NOUN	nmod	ИМХO	-	-	-	-	-	0.27429529740230035	0	0		
ещё	42	-	-	-	-	ADVB	advmod	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
и	42	-	-	-	-	CONJ	advmod	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
совершенствуются	42	-	-	-	3per	VERB	ROOT	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
вон	42	-	-	-	-	ADVB	advmod	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
продавцы	42	anim	nomn	masc	-	NOUN	nsubj	анонсируют	VERB	-	-	-	VERB	0.27429529740230035	0	0		
анонсируют	42	-	-	-	3per	VERB	conj	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
Соф	42	inan	gent	femn	-	NOUN	obj	анонсируют	VERB	-	-	-	VERB	0.27429529740230035	0	софосбувир		
дак	42	-	-	-	-	CONJ	obj	анонсируют	VERB	-	-	-	VERB	0.27429529740230035	0	даклатасвир		
в	42	-	-	-	-	PREP	case	таблетке	NOUN	inan	loct	femn	NOUN	0.27429529740230035	0	0		
одной	42	-	gent	femn	-	ADJF	nummod	таблетке	NOUN	inan	loct	femn	NOUN	0.27429529740230035	0	0		
таблетке	42	inan	loct	femn	-	NOUN	obl	анонсируют	VERB	-	-	-	VERB	0.27429529740230035	0	0		
чего	42	-	gent	neut	-	NPRO	nmod	таблетке	NOUN	inan	loct	femn	NOUN	0.27429529740230035	0	0		
раньше	42	-	-	-	-	COMP	advmod	анонсируют	VERB	-	-	-	VERB	0.27429529740230035	0	0		
не	42	-	-	-	-	PRCL	advmod	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
было	42	-	-	neut	-	VERB	punct	совершенствуются	VERB	-	-	-	VERB	0.27429529740230035	0	0		
Рекомендую	43	-	-	-	1per	VERB	ROOT	Рекомендую	VERB	-	-	-	VERB	0.27429529740230035	0	0		
исправить	43	-	-	-	-	INFN	xcomp	Рекомендую	VERB	-	-	-	VERB	-0.17782654403708875	0	0		
Наивные	43	-	nomn	-	-	ADJF	amod	пациенты	NOUN	anim	nomn	masc	NOUN	-0.17782654403708875	0	0		
пациенты	43	anim	nomn	masc	-	NOUN	obj	исправить	INFN	-	-	-	INFN	-0.17782654403708875	0	0		
пациенты	43	anim	nomn	masc	-	NOUN	nsubj	Рекомендую	VERB	-	-	-	VERB	-0.17782654403708875	0	0		
не	43	-	-	-	-	PRCL	advmod	лечившиеся	PRTF	-	nomn	-	PRTF	-0.17782654403708875	0	0		
лечившиеся	43	-	nomn	-	-	PRTF	ROOT	лечившиеся	PRTF	-	nomn	-	PRTF	-0.17782654403708875	0	0		
ранее	43	-	-	-	-	ADVB	advmod	лечившиеся	PRTF	-	nomn	-	PRTF	-0.17782654403708875	0	0		
Алексей	43	anim	nomn	masc	-	NOUN	ROOT	Алексей	NOUN	anim	nomn	masc	NOUN	-0.17782654403708875	0	0		
А	44	-	-	-	-	CONJ	cc	правда	PRCL	-	-	-	PRCL	-0.08661094307899475	0	0		
вдруг	44	-	-	-	-	ADVB	advmod	правда	PRCL	-	-	-	PRCL	0.23125949235899107	0	0		
правда	44	-	-	-	-	PRCL	ROOT	правда	PRCL	-	-	-	PRCL	0.23125949235899107	0	0		
из	44	-	-	-	-	PREP	case	последствий	NOUN	inan	gent	neut	NOUN	0.23125949235899107	0	0		
за	44	-	-	-	-	PREP	case	последствий	NOUN	inan	gent	neut	NOUN	0.23125949235899107	0	0		
последствий	44	inan	gent	neut	-	NOUN	nmod	правда	PRCL	-	-	-	PRCL	0.23125949235899107	0	0		
побочек	44	inan	gent	femn	-	NOUN	nmod	правда	PRCL	-	-	-	PRCL	0.23125949235899107	0	0		
Но	44	-	-	-	-	CONJ	ROOT	Но	CONJ	-	-	-	CONJ	0.23125949235899107	0	0		
наверно	44	-	-	-	-	CONJ	advmod	тогда	ADVB	-	-	-	ADVB	-0.13832204416394234	0	0		
тогда	44	-	-	-	-	ADVB	punct	Но	CONJ	-	-	-	CONJ	-0.13832204416394234	0	0		
исследования	44	inan	gent	neut	-	NOUN	discourse	тогда	ADVB	-	-	-	ADVB	-0.13832204416394234	0	0		
были	44	-	-	-	-	VERB	discourse	тогда	ADVB	-	-	-	ADVB	-0.13832204416394234	0	0		
бы	44	-	-	-	-	PRCL	punct	тогда	ADVB	-	-	-	ADVB	-0.13832204416394234	0	0		
Пугают	44	-	-	-	3per	VERB	ROOT	Пугают	VERB	-	-	-	VERB	-0.13832204416394234	0	0		
блин	44	-	-	-	-	INTJ	obj	Пугают	VERB	-	-	-	VERB	-0.15251804189756513	0	0		
людей	44	anim	gent	masc	-	NOUN	nmod	блин	INTJ	-	-	-	INTJ	-0.15251804189756513	0	0		
как	44	-	-	-	-	CONJ	mark	лечившихся	PRTF	-	gent	-	PRTF	-0.15251804189756513	0	0		
уже	44	-	-	-	-	ADVB	advmod	лечившихся	PRTF	-	gent	-	PRTF	-0.15251804189756513	0	0		
лечившихся	44	-	gent	-	-	PRTF	acl	людей	NOUN	anim	gent	masc	NOUN	-0.15251804189756513	0	0		
так	44	-	-	-	-	CONJ	advmod	лечившихся	PRTF	-	gent	-	PRTF	-0.15251804189756513	0	0		
и	44	-	-	-	-	CONJ	fixed	так	CONJ	-	-	-	CONJ	-0.15251804189756513	0	0		
начинающих	44	-	gent	-	-	ADJF	obj	лечившихся	PRTF	-	gent	-	PRTF	-0.15251804189756513	0	0		
лечение	44	inan	accs	neut	-	NOUN	obj	Пугают	VERB	-	-	-	VERB	-0.15251804189756513	0	0		
Мы	45	-	nomn	-	1per	NPRO	nsubj	первопроходцы	NOUN	anim	nomn	masc	NOUN	-0.15251804189756513	0	0		
вообще	45	-	-	-	-	ADVB	advmod	первопроходцы	NOUN	anim	nomn	masc	NOUN	0.18168546991875847	0	0		
первопроходцы	45	anim	nomn	masc	-	NOUN	nsubj	лечились	VERB	-	-	-	VERB	0.18168546991875847	0	0		
лечились	45	-	-	-	-	VERB	ROOT	лечились	VERB	-	-	-	VERB	0.18168546991875847	0	0		
китайским	45	-	ablt	masc	-	ADJF	amod	порошком	NOUN	inan	ablt	masc	NOUN	0.18168546991875847	0	0		
белым	45	-	ablt	masc	-	ADJF	amod	порошком	NOUN	inan	ablt	masc	NOUN	0.18168546991875847	0	0		
порошком	45	inan	ablt	masc	-	NOUN	obl	лечились	VERB	-	-	-	VERB	0.18168546991875847	0	0		
дака	45	inan	nomn	femn	-	NOUN	nmod	порошком	NOUN	inan	ablt	masc	NOUN	0.18168546991875847	0	даклатасвир		
который	45	-	nomn	masc	-	ADJF	nsubj	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
сами	45	-	nomn	-	-	ADJF	acl	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
развешивали	45	-	-	-	-	VERB	acl:relcl	порошком	NOUN	inan	ablt	masc	NOUN	0.18168546991875847	0	0		
себе	45	-	datv	-	-	NPRO	iobj	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
в	45	-	-	-	-	PREP	case	капсулы	NOUN	inan	gent	femn	NOUN	0.18168546991875847	0	0		
капсулы	45	inan	gent	femn	-	NOUN	obl	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
причем	45	-	-	-	-	CONJ	cc	меня	NPRO	-	accs	-	NPRO	0.18168546991875847	0	0		
у	45	-	-	-	-	PREP	case	меня	NPRO	-	accs	-	NPRO	0.18168546991875847	0	0		
меня	45	-	accs	-	1per	NPRO	obl	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
по	45	-	-	-	-	PREP	case	итогу	NOUN	inan	datv	masc	NOUN	0.18168546991875847	0	0		
итогу	45	inan	datv	masc	-	NOUN	obl	ошиблись	VERB	-	-	-	VERB	0.18168546991875847	0	0		
в	45	-	-	-	-	PREP	case	аптеке	NOUN	inan	loct	femn	NOUN	0.18168546991875847	0	0		
аптеке	45	inan	loct	femn	-	NOUN	nmod	итогу	NOUN	inan	datv	masc	NOUN	0.18168546991875847	0	0		
ошиблись	45	-	-	-	-	VERB	conj	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
и	45	-	-	-	-	CONJ	cc	навешали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
навешали	45	-	-	-	-	VERB	conj	развешивали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
мне	45	-	datv	-	1per	NPRO	iobj	навешали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
от	45	-	-	-	-	PREP	case	80	-	-	-	-	-	0.18168546991875847	0	0		
80	45	-	-	-	-	-	nummod	навешали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
до	45	-	-	-	-	PREP	case	мг	NOUN	inan	nomn	masc	NOUN	0.18168546991875847	0	0		
120	45	-	-	-	-	-	nummod	мг	NOUN	inan	nomn	masc	NOUN	0.18168546991875847	0	0		
мг	45	inan	nomn	masc	-	NOUN	obl	80	-	-	-	-	-	0.18168546991875847	0	0		
в	45	-	-	-	-	PREP	case	капсулу	NOUN	inan	accs	femn	NOUN	0.18168546991875847	0	0		
капсулу	45	inan	accs	femn	-	NOUN	nmod	мг	NOUN	inan	nomn	masc	NOUN	0.18168546991875847	0	0		
ничо	45	inan	nomn	neut	-	NOUN	nmod	капсулу	NOUN	inan	accs	femn	NOUN	0.18168546991875847	0	0		
почти	45	-	-	-	-	ADVB	advmod	3	-	-	-	-	-	0.18168546991875847	0	0		
3	45	-	-	-	-	-	nummod:gov	года	NOUN	inan	gent	masc	NOUN	0.18168546991875847	0	0		
года	45	inan	gent	masc	-	NOUN	obl	навешали	VERB	-	-	-	VERB	0.18168546991875847	0	0		
уже	45	-	-	-	-	ADVB	advmod	прошло	VERB	-	-	neut	VERB	0.18168546991875847	0	0		
прошло	45	-	-	neut	-	VERB	ROOT	прошло	VERB	-	-	neut	VERB	0.18168546991875847	0	0		
По	46	-	-	-	-	PREP	case	дака	NOUN	inan	nomn	femn	NOUN	0.18168546991875847	0	0		
поводу	46	inan	datv	masc	-	NOUN	fixed	По	PREP	-	-	-	PREP	0.15861663720570504	0	0		
оригинального	46	-	gent	neut	-	ADJF	amod	дака	NOUN	inan	nomn	femn	NOUN	0.15861663720570504	0	0		
дака	46	inan	nomn	femn	-	NOUN	obl	прекращен	PRTS	-	-	masc	PRTS	0.15861663720570504	0	даклатасвир		
его	46	-	accs	masc	3per	NPRO	det	выпуск	NOUN	inan	nomn	masc	NOUN	0.15861663720570504	0	0		
выпуск	46	inan	nomn	masc	-	NOUN	nsubj	дака	NOUN	inan	nomn	femn	NOUN	0.15861663720570504	0	0		
не	46	-	-	-	-	PRCL	advmod	то	CONJ	-	-	-	CONJ	0.15861663720570504	0	0		
то	46	-	-	-	-	CONJ	det	чтобы	CONJ	-	-	-	CONJ	0.15861663720570504	0	0		
чтобы	46	-	-	-	-	CONJ	advcl	дака	NOUN	inan	nomn	femn	NOUN	0.15861663720570504	0	0		
прекращен	46	-	-	masc	-	PRTS	ROOT	прекращен	PRTS	-	-	masc	PRTS	0.15861663720570504	0	0		
По	46	-	-	-	-	PREP	case	слухам	NOUN	inan	datv	masc	NOUN	0.15861663720570504	0	0		
слухам	46	inan	datv	masc	-	NOUN	obl	переданы	PRTS	-	-	-	PRTS	0.31584859144641086	0	0		
права	46	inan	gent	neut	-	NOUN	nmod	слухам	NOUN	inan	datv	masc	NOUN	0.31584859144641086	0	0		
на	46	-	-	-	-	PREP	case	него	NPRO	-	gent	masc	NPRO	0.31584859144641086	0	0		
него	46	-	gent	masc	3per	NPRO	nmod	права	NOUN	inan	gent	neut	NOUN	0.31584859144641086	0	0		
переданы	46	-	-	-	-	PRTS	ROOT	переданы	PRTS	-	-	-	PRTS	0.31584859144641086	0	0		
Р	46	inan	nomn	femn	-	NOUN	iobj	переданы	PRTS	-	-	-	PRTS	0.31584859144641086	0	0		
Фарм	46	anim	gent	femn	-	NOUN	flat:name	Р	NOUN	inan	nomn	femn	NOUN	0.31584859144641086	0	0		
Так	46	-	-	-	-	CONJ	mark	будет	VERB	-	-	-	VERB	0.31584859144641086	0	0		
что	46	-	-	-	-	CONJ	fixed	Так	CONJ	-	-	-	CONJ	0.145365668859865	0	0		
дак	46	-	-	-	-	CONJ	nsubj	будет	VERB	-	-	-	VERB	0.145365668859865	0	даклатасвир		
скоро	46	-	-	-	-	ADVB	advmod	будет	VERB	-	-	-	VERB	0.145365668859865	0	0		
будет	46	-	-	-	3per	VERB	ROOT	будет	VERB	-	-	-	VERB	0.145365668859865	0	0		
российского	46	-	gent	neut	-	ADJF	amod	производства	NOUN	inan	gent	neut	NOUN	0.145365668859865	0	0		
производства	46	inan	gent	neut	-	NOUN	ROOT	производства	NOUN	inan	gent	neut	NOUN	0.145365668859865	0	0		
hypnotic72	47	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	0.145365668859865	0	0		
писал	47	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	0.046053907523552574	0	0		
а	47	-	-	-	-	CONJ	punct	писал	VERB	-	-	masc	VERB	0.046053907523552574	0	0		
														0.046053907523552574				
