TOKEN	NER	COREFERENCE_CLUSTER
онкологи	0	
и	0	
не	0	
только	0	
кому	0	
интересно	0	
пишите	0	
смотрела	0	
канал	0	
вашего	0	
чудо	0	
доктора	0	
как	0	
долго	0	
маме	0	
лучше	0	
дай	0	
бог	0	
если	0	
в	0	
самом	0	
деле	0	
так	0	
ваш	0	
доктор	0	
может	0	
быть	0	
хороший	0	
реабилитолог	0	
знает	0	
как	0	
мобилизировать	0	
силы	0	
организма	0	
они	0	
есть	0	
но	0	
они	0	
не	0	
бесконечны	0	
и	0	
вы	0	
можете	0	
потерять	0	
время	0	
и	0	
наступит	0	
резкое	0	
тотальное	0	
ухудшение	0	
подтверждение	0	
улучшения	0	
процесса	0	
должно	0	
быть	0	
не	0	
только	0	
субъективно	0	
но	0	
и	0	
документально	0	
есть	0	
это	0	
у	0	
вас	0	
врач	0	
одержим	0	
сверхценной	0	
идеей	0	
это	0	
как	0	
минимум	0	
как	0	
максимум	0	
это	0	
уже	0	
психиатрия	0	
это	0	
говорю	0	
как	0	
врач	0	
не	0	
игнорируйте	0	
стандартное	0	
лечение	0	
"		
"	0	
здравствуйте	0	
этим	0	
летом	0	
подтвердились	0	
самые	0	
страшные	0	
опасения	0	
обнаружены	0	
раковые	0	
клетки	0	
как	0	
прыжок	0	
в	0	
пропасть	0	
опустошение	0	
страх	0	
наконец	0	
взяла	0	
себя	0	
в	0	
руки	0	
и	0	
началась	0	
борьба	0	
в	0	
июле	0	
2016г	0	
была	0	
проведена	0	
разноблочная	0	
радикальная	0	
резекция	0	
левой	0	
молочной	0	
железы	0	
с	0	
лаэ	0	
д2	0	
не	0	
знаю	0	
что	0	
такое	0	
д2	0	
пги	0	
инвазивный	0	
рак	0	
молочной	0	
железы	0	
неспецифического	0	
типа	0	
g2	0	
рт1с	0	
рn1mic	0	
хирургические	0	
края	0	
резекции	0	
чистые	0	
в	0	
одном	0	
из	0	
10	0	
л	0	
узлов	0	
микроинвазия	0	
до	0	
2	0	
мм	0	
игх	0	
er	0	
выраженная	0	
позитивная	0	
реакция	0	
prr	0	
негативная	0	
реакция	0	
ki	0	
67	0	
2	0	
диагноз	0	
рак	0	
левой	0	
молочной	0	
железы	0	
рт1с	0	
рn1mic	0	
m0	0	
2	0	
в	0	
ст	0	
это	0	
было	0	
написано	0	
в	0	
выписке	0	
а	0	
в	0	
самом	0	
заключении	0	
игх	0	
написано	0	
эстроген	0	
3	0	
выраженная	0	
позитивная	0	
ядерная	0	
реакция	0	
в	0	
67	0	
100	0	
опухолевых	0	
клеток	0	
прогестерон	0	
1	0	
слабо	0	
позитивная	0	
реакция	0	
в	0	
1	0	
опухолевых	0	
клеток	0	
her	0	
2	0	
new	0	
2	0	
неопределенный	0	
her	0	
2	0	
new	0	
статус	0	
ki67	0	
2	0	
опухолевых	0	
клеток	0	
сейчас	0	
назначили	0	
4	0	
курса	0	
хт	0	
доксорубицин	0	
и	0	
эндоксан	0	
уже	0	
прошла	0	
1	0	
курс	0	
4	0	
8	0	
16	0	
нужно	0	
ли	0	
проводить	0	
доп	0	
обследования	0	
в	0	
ноябре	0	
после	0	
хт	0	
планируют	0	
лучевую	0	
терапию	0	
и	0	
сказали	0	
что	0	
нужно	0	
будет	0	
принимать	0	
гормональный	0	
препарат	0	
какой	0	
препарат	0	
будет	0	
наиболее	0	
эффективен	0	
в	0	
моем	0	
случае	0	
мне	0	
50	0	
лет	0	
несколько	0	
лет	0	
уже	0	
ставят	0	
диагноз	0	
миома	0	
матки	0	
и	0	
по	0	
узи	0	
постоянно	0	
гиперплазия	0	
эндометрия	0	
как	0	
может	0	
лечение	0	
рака	0	
хт	0	
гормональный	0	
препарат	0	
в	0	
будущем	0	
повлиять	0	
на	0	
состояние	0	
матки	0	
достаточно	0	
ли	0	
этих	0	
препаратов	0	
для	0	
хт	0	
может	0	
есть	0	
платные	0	
более	0	
эффективные	0	
аналоги	0	
каков	0	
прогноз	0	
в	0	
моей	0	
ситуации	0	
что	0	
то	0	
еще	0	
нужно	0	
добавить	0	
в	0	
лечение	0	
или	0	
подкорректировать	0	
очень	0	
хотелось	0	
бы	0	
услышать	0	
мнения	0	
и	0	
советы	0	
врачей	0	
онкологов	0	
а	0	
также	0	
опыт	0	
людей	0	
с	0	
похожим	0	
случаем	0	
"		
"	0	
олисспо	0	
заказу	0	
сайта	0	
сделан	0	
перевод	0	
рекомендаций	0	
easl	0	
европейской	0	
ассоциации	0	
по	0	
изучению	0	
печени	0	
по	0	
лечению	0	
гепатита	0	
c	0	
2018	0	
г	0	
на	0	
русский	0	
при	0	
копировании	0	
информации	0	
на	0	
свои	0	
сайты	0	
ссылка	0	
на	0	
https	0	
www	0	
hv	0	
info	0	
ru	0	
gepatit	0	
forum	0	
обязательна	0	
если	0	
обнаружили	0	
неточности	0	
в	0	
переводе	0	
или	0	
ошибки	0	
сообщите	0	
пожалуйста	0	
здесь	0	
или	0	
мне	0	
в	0	
личку	0	
скачать	0	
pdf	0	
3mb	0	
hv	0	
info	0	
ru	0	
easl	0	
hepatitis	0	
c	0	
recommendations	0	
2018	0	
pdf	0	
2	0	
95	0	
мб	0	
10322	0	
скачивания	0	
альтернативная	0	
ссылка	0	
для	0	
скачивания	0	
основные	0	
моменты	0	
https	0	
www	0	
hv	0	
info	0	
ru	0	
info	0	
rekomendatsii	0	
easl	0	
html	0	
"		
"	0	
nata	0	
hc	0	
писал	0	
а	0	
1	0	
окт	0	
2018	0	
16	0	
0	0	
высокочувствительные	0	
системы	0	
могут	0	
детектировать	0	
генетический	0	
материал	0	
вируса	0	
который	0	
находится	0	
в	0	
состоянии	0	
не	0	
подразумевающем	0	
репликацию	0	
мы	0	
на	0	
форуме	0	
это	0	
называли	0	
трупы	0	
вирусов	0	
или	0	
остатки	0	
вирусов	0	
многие	0	
посмеивались	0	
оказывается	0	
зря	0	
"		
"	0	
я	0	
и	0	
сам	0	
жду	0	
отслежку	0	
с28	0	
ed559241994in	0	
"		
"	0	
maxim	0	
сказал	0	
а	0	
2	0	
мар	0	
2010	0	
12	0	
37	0	
дп	0	
срк	0	
синдром	0	
раздраженного	0	
кишечника	0	
или	0	
что	0	
то	0	
еще	0	
если	0	
да	0	
то	0	
по	0	
видимому	0	
это	0	
маскирующий	0	
диагноз	0	
да	0	
жалобы	0	
на	0	
кишечник	0	
не	0	
проходящий	0	
дисбактериоз	0	
началось	0	
после	0	
антибиотиков	0	
почти	0	
год	0	
назад	0	
перенесла	0	
бронхит	0	
на	0	
ногах	0	
серьезные	0	
проблемы	0	
на	0	
работе	0	
и	0	
в	0	
личной	0	
жизни	0	
все	0	
как	0	
то	0	
наложилось	0	
точный	0	
диагноз	0	
врач	0	
мне	0	
не	0	
говорит	0	
точнее	0	
говорит	0	
что	0	
это	0	
соматофорное	0	
расстройство	0	
и	0	
может	0	
возникнуть	0	
из	0	
за	0	
нескольких	0	
болезней	0	
депрессия	0	
шизо	0	
и	0	
пр	0	
до	0	
этого	0	
пила	0	
антидепрессант	0	
ремерон	0	
потом	0	
ципрамил	0	
результата	0	
не	0	
было	0	
подключили	0	
нейролептики	0	
и	0	
вес	0	
попер	0	
не	0	
могу	0	
решить	0	
бросать	0	
мне	0	
рисполепт	0	
или	0	
нет	0	
ввиду	0	
повышения	0	
прогестерона	0	
это	0	
корректируется	0	
или	0	
нейролептик	0	
в	0	
этом	0	
случае	0	
нужно	0	
отменять	0	
ведь	0	
согласитесь	0	
15	0	
кг	0	
за	0	
пол	0	
года	0	
явный	0	
перебор	0	
хоть	0	
я	0	
и	0	
стартовала	0	
с	0	
53	0	
кг	0	
"		
"	0	
здравствуйте	0	
мне	0	
эглонил	0	
был	0	
прописан	0	
от	0	
тревоги	0	
пью	0	
уже	0	
около	0	
года	0	
как	0	
то	0	
один	0	
раз	0	
решил	0	
поэкспериментировать	0	
выпил	0	
800мг	0	
в	0	
сутки	0	
а	0	
назначено	0	
было	0	
200мг	0	
в	0	
сутки	0	
и	0	
мое	0	
состояне	0	
резко	0	
ухудшилось	0	
появилась	0	
тревога	0	
неусидчивость	0	
могло	0	
ли	0	
быть	0	
это	0	
от	0	
того	0	
что	0	
я	0	
принял	0	
большую	0	
дозу	0	
"		
"	0	
низкодиффернцированная	0	
аденокарцинома	0	
головки	0	
поджелудочной	0	
железы	0	
t4nxm1	0	
год	0	
на	0	
химии	0	
положительная	0	
динамика	0	
метастазов	0	
не	0	
видят	0	
но	0	
жуткие	0	
боли	0	
начались	0	
снижается	0	
вес	0	
объясняют	0	
боли	0	
раздражением	0	
опухолью	0	
солнечного	0	
сплетения	0	
переводят	0	
на	0	
морфин	0	
поделитесь	0	
опытом	0	
возможно	0	
ли	0	
оперативное	0	
лечение	0	
была	0	
полиативка	0	
анастомозы	0	
сейчас	0	
говорят	0	
лучше	0	
но	0	
состояние	0	
ухудшается	0	
"		
"	0	
итак	0	
сложилось	0	
первое	0	
впечатление	0	
от	0	
препарата	0	
радует	0	
хорошей	0	
переносимостью	0	
особенно	0	
в	0	
отношении	0	
эндокринно	0	
метаболических	0	
побочек	0	
в	0	
сравнении	0	
с	0	
другими	0	
атипиками	0	
возможно	0	
использование	0	
препарата	0	
в	0	
широком	0	
диапазоне	0	
доз	0	
типичные	0	
нейролептические	0	
побочек	0	
заторможенность	0	
акатизия	0	
и	0	
т	0	
п	0	
могут	0	
отмечаться	0	
на	0	
дозах	0	
от	0	
80	0	
мг	0	
и	0	
выше	0	
но	0	
они	0	
по	0	
степени	0	
выраженности	0	
не	0	
сравнятся	0	
ни	0	
с	0	
одним	0	
препаратом	0	
первой	0	
генерации	0	
так	0	
что	0	
свое	0	
утверждение	0	
от	0	
2011	0	
года	0	
про	0	
то	0	
что	0	
препарату	0	
будет	0	
трудно	0	
занять	0	
свою	0	
нишу	0	
прошу	0	
считать	0	
недействительным	0	
перспективы	0	
у	0	
луразидона	0	
хорошие	0	
способен	0	
в	0	
силу	0	
лучшей	0	
переносимости	0	
существенно	0	
потеснить	0	
оланзапин	0	
и	0	
кветиапин	0	
не	0	
говоря	0	
уж	0	
о	0	
рисперидоне	0	
"		
"	0	
помните	0	
что	0	
продажа	0	
лекарств	0	
уголовное	0	
преступление	0	
если	0	
вас	0	
поймают	0	
"		
"	0	
всем	0	
здравствуйте	0	
очень	0	
прошу	0	
подсказать	0	
посоветовать	0	
или	0	
может	0	
кто	0	
из	0	
форумчан	0	
проходил	0	
hifu	0	
терапию	0	
и	0	
подскажет	0	
что	0	
это	0	
и	0	
действенная	0	
ли	0	
данная	0	
терапия	0	
вообще	0	
а	0	
тем	0	
более	0	
при	0	
раке	0	
поджелудочной	0	
нигде	0	
в	0	
интернете	0	
не	0	
могу	0	
найти	0	
отзывов	0	
вообще	0	
никаких	0	
писала	0	
ранее	0	
в	0	
форуме	0	
по	0	
нашему	0	
предыдущему	0	
лечению	0	
химиопрепаратами	0	
поэтому	0	
повторю	0	
историю	0	
для	0	
понимания	0	
у	0	
мамочки	0	
79	0	
лет	0	
совершено	0	
случайно	0	
на	0	
узи	0	
брюшной	0	
полости	0	
обнаружили	0	
рак	0	
головки	0	
поджелудочной	0	
в	0	
июне	0	
2020	0	
г	0	
в	0	
итоге	0	
по	0	
результатам	0	
биопсии	0	
аденокарцинома	0	
3	0	
стадия	0	
в	0	
июле	0	
2020	0	
г	0	
начали	0	
химиотерапию	0	
абраксан	0	
гемцитабин	0	
сделали	0	
только	0	
2	0	
процедуры	0	
с	0	
задержкой	0	
в	0	
неделю	0	
из	0	
за	0	
непереносимости	0	
высокая	0	
температура	0	
39	0	
более	0	
недели	0	
и	0	
в	0	
последствии	0	
пневмония	0	
абраксан	0	
отменили	0	
оставили	0	
гемцитабин	0	
в	0	
монорежиме	0	
спустя	0	
месяц	0	
в	0	
конце	0	
сентября	0	
2020	0	
г	0	
начали	0	
курс	0	
гемцитабина	0	
после	0	
2	0	
капельницы	0	
случился	0	
анафилактический	0	
шок	0	
и	0	
нам	0	
его	0	
отменили	0	
долго	0	
приходили	0	
в	0	
себя	0	
и	0	
прошли	0	
обследование	0	
и	0	
что	0	
удивительно	0	
по	0	
результатам	0	
кт	0	
опухоль	0	
за	0	
4	0	
месяца	0	
не	0	
выросла	0	
хотя	0	
мы	0	
толком	0	
не	0	
прошли	0	
ни	0	
одного	0	
курса	0	
далее	0	
была	0	
назначена	0	
таблеточная	0	
химия	0	
капецитабин	0	
пропили	0	
без	0	
единой	0	
побочки	0	
полный	0	
курс	0	
закончили	0	
его	0	
в	0	
январе	0	
2021	0	
г	0	
мама	0	
чувствовала	0	
себя	0	
отлично	0	
ничего	0	
не	0	
беспокоило	0	
мы	0	
гуляли	0	
каждый	0	
день	0	
питалась	0	
уже	0	
полноценно	0	
по	0	
завершению	0	
курса	0	
сделали	0	
кт	0	
и	0	
к	0	
нашему	0	
ужасу	0	
опухоль	0	
выросла	0	
на	0	
капецитабине	0	
почти	0	
в	0	
2	0	
раза	0	
за	0	
3	0	
месяца	0	
а	0	
на	0	
неудавшихся	0	
капельницах	0	
ранее	0	
за	0	
4	0	
месяца	0	
оставалась	0	
прежней	0	
районный	0	
онколог	0	
