TOKEN	TOKEN_VECT	POST_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_VECTHEAD_POS	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	SENT_VECTOR	HEAD_CHILDS_VECT	NER	COREFERENCE_CLUSTER	HEAD_VECT	
он	0.3054664731025696	157	-	nomn	masc	3per	NPRO	ROOT	он		-	nomn	masc	NPRO	0.07535755233122753	0.0	0	цитрамон	0.3054664731025696	
теперь	0.07078312337398529	157	-	-	-	-	ADVB	ROOT	теперь		-	-	-	ADVB	0.027053721249103546	0.012477253874142965	0	0	0.07078312337398529	
он	0.3054664731025696	157	-	nomn	masc	3per	NPRO	discourse	теперь		-	-	-	ADVB	0.027053721249103546	0.012477253874142965	0	цитрамон	0.07078312337398529	
по	-0.1448189616203308	157	-	-	-	-	PREP	discourse	теперь		-	-	-	ADVB	0.027053721249103546	0.012477253874142965	0	0	0.07078312337398529	
35р	-0.12321574985980988	157	-	-	-	-	-	punct	теперь		-	-	-	ADVB	0.027053721249103546	0.012477253874142965	0	0	0.07078312337398529	
почему	-0.3199447691440582	157	-	-	-	-	ADVB	ROOT	почему		-	-	-	ADVB	-0.3199447691440582	0.0	0	0	-0.3199447691440582	
потому	-0.6723636984825134	157	-	-	-	-	ADVB	ROOT	потому		-	-	-	ADVB	-0.032752434412638344	-0.016716644167900085	0	0	-0.6723636984825134	
что	-0.33889976143836975	157	-	-	-	-	CONJ	fixed	потому		-	-	-	ADVB	-0.032752434412638344	-0.016716644167900085	0	0	-0.6723636984825134	
он	0.3054664731025696	157	-	nomn	masc	3per	NPRO	discourse	потому		-	-	-	ADVB	-0.032752434412638344	-0.016716644167900085	0	цитрамон	-0.6723636984825134	
в	0.28417888283729553	157	-	-	-	-	PREP	case	упаковке		inan	loct	femn	NOUN	-0.032752434412638344	0.40790440142154694	0	0	-0.30652642250061035	
красивой	0.5316299200057983	157	-	loct	femn	-	ADJF	amod	упаковке		inan	loct	femn	NOUN	-0.032752434412638344	0.40790440142154694	0	0	-0.30652642250061035	
упаковке	-0.30652642250061035	157	inan	loct	femn	-	NOUN	ROOT	упаковке		inan	loct	femn	NOUN	-0.032752434412638344	0.40790440142154694	0	0	-0.30652642250061035	
Зачем	-0.07867825776338577	157	-	-	-	-	ADVB	advmod	нужна		-	-	femn	ADJS	0.09162666834890842	-0.14187214896082878	0	0	0.15936237573623657	
нужна	0.15936237573623657	157	-	-	femn	-	ADJS	ROOT	нужна		-	-	femn	ADJS	0.09162666834890842	-0.14187214896082878	0	0	0.15936237573623657	
красивая	0.4908885955810547	157	-	nomn	femn	-	ADJF	amod	упаковка		inan	nomn	femn	NOUN	0.09162666834890842	0.4908885955810547	0	0	-0.2050660401582718	
упаковка	-0.2050660401582718	157	inan	nomn	femn	-	NOUN	nsubj	нужна		-	-	femn	ADJS	0.09162666834890842	-0.14187214896082878	0	0	0.15936237573623657	
затем	0.6272168755531311	157	-	-	-	-	ADVB	advmod	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
что	-0.33889976143836975	157	-	-	-	-	CONJ	mark	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
прибыль	0.0016165064880624413	157	inan	accs	femn	-	NOUN	nsubj	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
идет	0.3835032284259796	157	-	-	-	3per	VERB	ROOT	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
от	0.7680925726890564	157	-	-	-	-	PREP	case	объема		inan	gent	masc	NOUN	0.09452085879618405	0.4016006477177143	0	0	0.1754920929670334	
объема	0.1754920929670334	157	inan	gent	masc	-	NOUN	obl	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
продаж	0.03510872274637222	157	inan	gent	femn	-	NOUN	nmod	объема		inan	gent	masc	NOUN	0.09452085879618405	0.4016006477177143	0	0	0.1754920929670334	
и	-0.16761508584022522	157	-	-	-	-	CONJ	cc	продав		-	-	-	GRND	0.09452085879618405	-0.18609561026096344	0	0	0.15814834833145142	
продав	0.15814834833145142	157	-	-	-	-	GRND	conj	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
1000	0.14210589230060577	157	-	-	-	-	-	nummod	упаковок		inan	gent	femn	NOUN	0.09452085879618405	0.13876523822546005	0	0	-0.20457613468170166	
упаковок	-0.20457613468170166	157	inan	gent	femn	-	NOUN	obj	продав		-	-	-	GRND	0.09452085879618405	-0.18609561026096344	0	0	0.15814834833145142	
по	-0.1448189616203308	157	-	-	-	-	PREP	case	рублей		inan	gent	masc	NOUN	0.09452085879618405	-0.033503346145153046	0	0	0.13542458415031433	
6	0.07781226933002472	157	-	-	-	-	-	nummod	рублей		inan	gent	masc	NOUN	0.09452085879618405	-0.033503346145153046	0	0	0.13542458415031433	
рублей	0.13542458415031433	157	inan	gent	masc	-	NOUN	nmod	упаковок		inan	gent	femn	NOUN	0.09452085879618405	0.13876523822546005	0	0	-0.20457613468170166	
прибыль	0.0016165064880624413	157	inan	accs	femn	-	NOUN	nsubj	меньше		-	-	-	COMP	0.09452085879618405	0.16272137959022076	0	0	0.25131770968437195	
будет	-0.028971174731850624	157	-	-	-	3per	VERB	cop	меньше		-	-	-	COMP	0.09452085879618405	0.16272137959022076	0	0	0.25131770968437195	
в	0.28417888283729553	157	-	-	-	-	PREP	case	раз		inan	gent	masc	NOUN	0.09452085879618405	0.03266151249408722	0	0	0.6359729766845703	
5	-0.2188558578491211	157	-	-	-	-	-	nummod	раз		inan	gent	masc	NOUN	0.09452085879618405	0.03266151249408722	0	0	0.6359729766845703	
раз	0.6359729766845703	157	inan	gent	masc	-	NOUN	obl	меньше		-	-	-	COMP	0.09452085879618405	0.16272137959022076	0	0	0.25131770968437195	
меньше	0.25131770968437195	157	-	-	-	-	COMP	conj	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
если	0.05227179825305939	157	-	-	-	-	CONJ	mark	продать		-	-	-	INFN	0.09452085879618405	-0.1337666402978357	0	0	0.23395976424217224	
продать	0.23395976424217224	157	-	-	-	-	INFN	advcl	меньше		-	-	-	COMP	0.09452085879618405	0.16272137959022076	0	0	0.25131770968437195	
тоже	-0.09750344604253769	157	-	-	-	-	PRCL	advmod	самое		-	nomn	neut	ADJF	0.09452085879618405	-0.09750344604253769	0	0	-0.28242844343185425	
самое	-0.28242844343185425	157	-	nomn	neut	-	ADJF	obj	продать		-	-	-	INFN	0.09452085879618405	-0.1337666402978357	0	0	0.23395976424217224	
но	-0.23804950714111328	157	-	-	-	-	CONJ	cc	упаковке		inan	loct	femn	NOUN	0.09452085879618405	0.11363588646054268	0	0	-0.30652642250061035	
в	0.28417888283729553	157	-	-	-	-	PREP	case	упаковке		inan	loct	femn	NOUN	0.09452085879618405	0.11363588646054268	0	0	-0.30652642250061035	
красивой	0.5316299200057983	157	-	loct	femn	-	ADJF	amod	упаковке		inan	loct	femn	NOUN	0.09452085879618405	0.11363588646054268	0	0	-0.30652642250061035	
упаковке	-0.30652642250061035	157	inan	loct	femn	-	NOUN	obl	продать		-	-	-	INFN	0.09452085879618405	-0.1337666402978357	0	0	0.23395976424217224	
за	0.6924828886985779	157	-	-	-	-	PREP	case	35р		-	-	-	-	0.09452085879618405	0.3958086185157299	0	0	-0.12321574985980988	
35р	-0.12321574985980988	157	-	-	-	-	-	nmod	упаковке		inan	loct	femn	NOUN	0.09452085879618405	0.11363588646054268	0	0	-0.30652642250061035	
и	-0.16761508584022522	157	-	-	-	-	CONJ	cc	тогда		-	-	-	ADVB	0.09452085879618405	-0.16761508584022522	0	0	0.09913434833288193	
тогда	0.09913434833288193	157	-	-	-	-	ADVB	conj	35р		-	-	-	-	0.09452085879618405	0.3958086185157299	0	0	-0.12321574985980988	
прибыль	0.0016165064880624413	157	inan	accs	femn	-	NOUN	obj	продать		-	-	-	INFN	0.09452085879618405	-0.1337666402978357	0	0	0.23395976424217224	
будет	-0.028971174731850624	157	-	-	-	3per	VERB	cop	меньше		-	-	-	COMP	0.09452085879618405	0.16272137959022076	0	0	0.25131770968437195	
гораздо	-0.11399968713521957	157	-	-	-	-	ADVB	advmod	идет		-	-	-	VERB	0.09452085879618405	0.10869886920720871	0	0	0.3835032284259796	
больше	0.2919161319732666	157	-	-	-	-	COMP	ROOT	больше		-	-	-	COMP	0.09452085879618405	0.0	0	0	0.2919161319732666	
dimitron	-0.4387255907058716	157	-	-	-	-	-	nsubj	писал		-	-	masc	VERB	-0.3375732292804648	-0.1629264499992132	0	0	-0.9630599617958069	
писал	-0.9630599617958069	157	-	-	masc	-	VERB	ROOT	писал		-	-	masc	VERB	-0.3375732292804648	-0.1629264499992132	0	0	-0.9630599617958069	
а	-0.466221421957016	157	-	-	-	-	CONJ	cc	июл		-	-	-	-	-0.3375732292804648	-0.5414935251077017	0	0	-0.7441686391830444	
6	-0.45905929803848267	157	-	-	-	-	-	nummod	июл		-	-	-	-	-0.3375732292804648	-0.5414935251077017	0	0	-0.7441686391830444	
июл	-0.7441686391830444	157	-	-	-	-	-	obl	писал		-	-	masc	VERB	-0.3375732292804648	-0.1629264499992132	0	0	-0.9630599617958069	
2018	-0.6991998553276062	157	-	-	-	-	-	nmod	июл		-	-	-	-	-0.3375732292804648	-0.5414935251077017	0	0	-0.7441686391830444	
19	-0.6393864750862122	157	-	-	-	-	-	nummod	49		-	-	-	-	-0.3375732292804648	-0.6393864750862122	0	0	-0.44015875458717346	
49	-0.44015875458717346	157	-	-	-	-	-	nummod	нас		-	gent	-	NPRO	-0.3375732292804648	-0.31924690306186676	0	0	0.2662120759487152	
У	-0.19833505153656006	157	-	-	-	-	PREP	case	нас		-	gent	-	NPRO	-0.3375732292804648	-0.31924690306186676	0	0	0.2662120759487152	
нас	0.2662120759487152	157	-	gent	-	1per	NPRO	conj	писал		-	-	masc	VERB	-0.3375732292804648	-0.1629264499992132	0	0	-0.9630599617958069	
большенство	0.24245457351207733	157	inan	nomn	neut	-	NOUN	nsubj	лечилось		-	-	neut	VERB	-0.3375732292804648	0.24245457351207733	0	0	0.07970207929611206	
форума	0.36795246601104736	157	inan	gent	masc	-	NOUN	nmod	большенство		inan	nomn	neut	NOUN	-0.3375732292804648	0.36795246601104736	0	0	0.24245457351207733	
на	-0.046334847807884216	157	-	-	-	-	PREP	case	DAC		-	-	-	-	-0.3375732292804648	-0.046334847807884216	0	0	0.43091022968292236	
DAC	-1.4551489353179932	157	-	-	-	-	-	nmod	форума		inan	gent	masc	NOUN	-0.3375732292804648	-1.4551489353179932	0	даклатасвир	0.36795246601104736	
лечилось	0.07970207929611206	157	-	-	neut	-	VERB	conj	писал		-	-	masc	VERB	-0.3375732292804648	-0.1629264499992132	0	0	-0.9630599617958069	
и	-0.16761508584022522	157	-	-	-	-	CONJ	cc	вылечилось		-	-	neut	VERB	-0.3375732292804648	-0.16761508584022522	0	0	0.02234782464802265	
вылечилось	0.02234782464802265	157	-	-	neut	-	VERB	conj	писал		-	-	masc	VERB	-0.3375732292804648	-0.1629264499992132	0	0	-0.9630599617958069	
По	-0.1448189616203308	155	-	-	-	-	PREP	case	теме		inan	datv	femn	NOUN	-0.15465986728668213	-0.1448189616203308	0	0	-0.16450077295303345	
теме	-0.16450077295303345	155	inan	datv	femn	-	NOUN	ROOT	теме		inan	datv	femn	NOUN	-0.15465986728668213	-0.1448189616203308	0	0	-0.16450077295303345	
Мне	-0.29235735535621643	155	-	datv	-	1per	NPRO	iobj	объяснял		-	-	masc	VERB	0.2639034071138927	-0.29235735535621643	0	0	0.2021932303905487	
один	0.62496417760849	155	-	nomn	masc	-	ADJF	nummod	форумчанин		anim	nomn	masc	NOUN	0.2639034071138927	0.39344516893227893	0	0	0.4729735851287842	
грамотный	0.310376912355423	155	-	nomn	masc	-	ADJF	amod	форумчанин		anim	nomn	masc	NOUN	0.2639034071138927	0.39344516893227893	0	0	0.4729735851287842	
форумчанин	0.4729735851287842	155	anim	nomn	masc	-	NOUN	nsubj:pass	Мне		-	datv	-	NPRO	0.2639034071138927	0.4729735851287842	0	0	1.275429368019104	
в	0.28417888283729553	155	-	-	-	-	PREP	case	личке		inan	datv	femn	NOUN	0.2639034071138927	0.28417888283729553	0	0	0.2449944168329239	
личке	0.2449944168329239	155	inan	datv	femn	-	NOUN	nmod	форумчанин		anim	nomn	masc	NOUN	0.2639034071138927	0.39344516893227893	0	0	0.4729735851287842	
объяснял	0.2021932303905487	155	-	-	masc	-	VERB	ROOT	объяснял		-	-	masc	VERB	0.2639034071138927	-0.29235735535621643	0	0	0.2021932303905487	
Приводить	0.16182594001293182	155	-	-	-	-	INFN	csubj	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
не	-0.34785494208335876	155	-	-	-	-	PRCL	advmod	Приводить		-	-	-	INFN	0.07653714923395051	-0.34785494208335876	0	0	0.12790009379386902	
буду	0.11551762372255325	155	-	-	-	1per	VERB	aux	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
если	0.05227179825305939	155	-	-	-	-	CONJ	mark	захочет		-	-	-	VERB	0.07653714923395051	0.17886913567781448	0	0	0.24998390674591064	
он	0.3054664731025696	155	-	nomn	masc	3per	NPRO	nsubj	захочет		-	-	-	VERB	0.07653714923395051	0.17886913567781448	0	0	0.24998390674591064	
захочет	0.24998390674591064	155	-	-	-	3per	VERB	advcl	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
сам	0.06485739350318909	155	-	nomn	masc	-	ADJF	acl	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
выскажется	0.30140185356140137	155	-	-	-	3per	VERB	ROOT	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
Дак	-0.32628822326660156	155	-	-	-	-	CONJ	obj	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
вот	-0.3204186260700226	155	-	-	-	-	PRCL	advmod	он		-	nomn	masc	NPRO	0.07653714923395051	-0.3204186260700226	0	0	0.3054664731025696	
он	0.3054664731025696	155	-	nomn	masc	3per	NPRO	nsubj	исключён		-	-	masc	PRTS	0.07653714923395051	0.3054664731025696	0	даклатасвир	0.7041147947311401	
исключён	0.7041147947311401	155	-	-	masc	-	PRTS	conj	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
потому	-0.6723636984825134	155	-	-	-	-	ADVB	mark	делают		-	-	-	VERB	0.07653714923395051	0.16241337110598883	0	0	0.4384133219718933	
что	-0.33889976143836975	155	-	-	-	-	CONJ	fixed	потому		-	-	-	ADVB	0.07653714923395051	-0.33889976143836975	0	0	-0.6723636984825134	
там	-0.3004114329814911	155	-	-	-	-	ADVB	advmod	делают		-	-	-	VERB	0.07653714923395051	0.16241337110598883	0	0	0.4384133219718933	
у	-0.19833505153656006	155	-	-	-	-	PREP	case	них		-	gent	-	NPRO	0.07653714923395051	-0.19833505153656006	0	0	0.7731766700744629	
них	0.7731766700744629	155	-	gent	-	3per	NPRO	obl	делают		-	-	-	VERB	0.07653714923395051	0.16241337110598883	0	0	0.4384133219718933	
через	0.39455902576446533	155	-	-	-	-	PREP	case	море		inan	loct	neut	NOUN	0.07653714923395051	0.39455902576446533	0	0	0.47835496068000793	
море	0.47835496068000793	155	inan	loct	neut	-	NOUN	obl	делают		-	-	-	VERB	0.07653714923395051	0.16241337110598883	0	0	0.4384133219718933	
рекомендации	0.5019864439964294	155	inan	accs	femn	-	NOUN	obj	делают		-	-	-	VERB	0.07653714923395051	0.16241337110598883	0	0	0.4384133219718933	
делают	0.4384133219718933	155	-	-	-	3per	VERB	parataxis	выскажется		-	-	-	VERB	0.07653714923395051	0.20120353677443095	0	0	0.30140185356140137	
на	-0.046334847807884216	155	-	-	-	-	PREP	case	основе		inan	loct	femn	NOUN	0.07653714923395051	-0.10030307620763779	0	0	0.19373728334903717	
основе	0.19373728334903717	155	inan	loct	femn	-	NOUN	obl	делают		-	-	-	VERB	0.07653714923395051	0.16241337110598883	0	0	0.4384133219718933	
оригинальных	-0.01679370179772377	155	-	loct	-	-	ADJF	amod	лекарств		inan	gent	neut	NOUN	0.07653714923395051	-0.01679370179772377	0	0	-0.15427130460739136	
лекарств	-0.15427130460739136	155	inan	gent	neut	-	NOUN	nmod	основе		inan	loct	femn	NOUN	0.07653714923395051	-0.10030307620763779	0	0	0.19373728334903717	
не	-0.34785494208335876	155	-	-	-	-	PRCL	advmod	дженериков		inan	gent	masc	NOUN	0.07653714923395051	-0.34785494208335876	0	0	0.09519559890031815	
дженериков	0.09519559890031815	155	inan	gent	masc	-	NOUN	ROOT	дженериков		inan	gent	masc	NOUN	0.07653714923395051	-0.34785494208335876	0	0	0.09519559890031815	
А	-0.466221421957016	155	-	-	-	-	CONJ	cc	стоит		-	-	-	VERB	0.010360823012888432	-0.051774464547634125	0	0	-0.12820781767368317	
оригинальный	-0.23091262578964233	155	-	nomn	masc	-	ADJF	amod	Соф		inan	gent	femn	NOUN	0.010360823012888432	-0.27860042452812195	0	0	-0.466148316860199	
Соф	-0.47958651185035706	155	inan	gent	femn	-	NOUN	nsubj	стоит		-	-	-	VERB	0.010360823012888432	-0.051774464547634125	0	софосбувир	-0.12820781767368317	
Дак	-0.32628822326660156	155	-	-	-	-	CONJ	flat:name	Соф		inan	gent	femn	NOUN	0.010360823012888432	-0.27860042452812195	0	даклатасвир	-0.466148316860199	
стоит	-0.12820781767368317	155	-	-	-	-	VERB	ROOT	стоит		-	-	-	VERB	0.010360823012888432	-0.051774464547634125	0	0	-0.12820781767368317	
очень	0.3778364360332489	155	-	-	-	-	ADVB	advmod	много		-	-	-	ADVB	0.010360823012888432	0.3778364360332489	0	0	0.3828541934490204	
много	0.3828541934490204	155	-	-	-	-	ADVB	advmod	стоит		-	-	-	VERB	0.010360823012888432	-0.051774464547634125	0	0	-0.12820781767368317	
поэтому	-0.3239479660987854	155	-	-	-	-	ADVB	advmod	исключили		-	-	-	VERB	0.010360823012888432	0.022442171971003216	0	0	0.35585588216781616	
его	0.009075403213500977	155	-	accs	masc	3per	NPRO	obj	исключили		-	-	-	VERB	0.010360823012888432	0.022442171971003216	0	0	0.35585588216781616	
исключили	0.35585588216781616	155	-	-	-	-	VERB	conj	стоит		-	-	-	VERB	0.010360823012888432	-0.051774464547634125	0	0	-0.12820781767368317	
в	0.28417888283729553	155	-	-	-	-	PREP	case	пользу		inan	accs	femn	NOUN	0.010360823012888432	0.28417888283729553	0	0	0.38219907879829407	
пользу	0.38219907879829407	155	inan	accs	femn	-	NOUN	obl	исключили		-	-	-	VERB	0.010360823012888432	0.022442171971003216	0	0	0.35585588216781616	
более	0.19764183461666107	155	-	-	-	-	ADVB	advmod	дешёвого		-	gent	masc	ADJF	0.010360823012888432	0.19764183461666107	0	0	0.28727295994758606	
дешёвого	0.28727295994758606	155	-	gent	masc	-	ADJF	amod	лекарства		inan	accs	neut	NOUN	0.010360823012888432	0.1881430521607399	0	0	-0.24499008059501648	
аналогичного	0.08901314437389374	155	-	gent	neut	-	ADJF	amod	лекарства		inan	accs	neut	NOUN	0.010360823012888432	0.1881430521607399	0	0	-0.24499008059501648	
лекарства	-0.24499008059501648	155	inan	accs	neut	-	NOUN	ROOT	лекарства		inan	accs	neut	NOUN	0.010360823012888432	0.1881430521607399	0	0	-0.24499008059501648	
NewOne	-0.35123711824417114	156	-	-	-	-	-	nsubj	писал		-	-	masc	VERB	-0.11964797973632812	-0.11672303080558777	0	0	-0.9630599617958069	
писал	-0.9630599617958069	156	-	-	masc	-	VERB	ROOT	писал		-	-	masc	VERB	-0.11964797973632812	-0.11672303080558777	0	0	-0.9630599617958069	
а	-0.466221421957016	156	-	-	-	-	CONJ	cc	июл		-	-	-	-	-0.11964797973632812	-0.5257461865743002	0	0	-0.7441686391830444	
7	-0.4118172824382782	156	-	-	-	-	-	nummod	июл		-	-	-	-	-0.11964797973632812	-0.5257461865743002	0	0	-0.7441686391830444	
июл	-0.7441686391830444	156	-	-	-	-	-	obl	писал		-	-	masc	VERB	-0.11964797973632812	-0.11672303080558777	0	0	-0.9630599617958069	
2018	-0.6991998553276062	156	-	-	-	-	-	nmod	июл		-	-	-	-	-0.11964797973632812	-0.5257461865743002	0	0	-0.7441686391830444	
0	-0.27070069313049316	156	-	-	-	-	-	nummod	26		-	-	-	-	-0.11964797973632812	-0.2855560630559921	0	0	-0.3771786093711853	
26	-0.3771786093711853	156	-	-	-	-	-	nummod	писал		-	-	masc	VERB	-0.11964797973632812	-0.11672303080558777	0	0	-0.9630599617958069	
