TOKEN	POST_NUM	ANIMACY	CASE	GENDER	PERSON	POS	DEPENDENCY	HEAD	HEAD_POS	HEAD_ANIMACY	HEAD_CASE	HEAD_GENDER	HEAD_POS	SENT_VECTOR	NER	COREFERENCE_CLUSTER
исследовательские	166	inan	accs	-	-	ADJF	amod	центры	NOUN	inan	nomn	masc	NOUN	-0.17941308276433693	0	0
центры	166	inan	nomn	masc	-	NOUN	nsubj	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
и	166	-	-	-	-	CONJ	cc	институты	NOUN	inan	nomn	masc	NOUN	-0.17941308276433693	0	0
институты	166	inan	nomn	masc	-	NOUN	conj	центры	NOUN	inan	nomn	masc	NOUN	-0.17941308276433693	0	0
все	166	-	-	-	-	PRCL	advmod	госфинансировании	NOUN	inan	loct	neut	NOUN	-0.17941308276433693	0	0
на	166	-	-	-	-	PREP	case	госфинансировании	NOUN	inan	loct	neut	NOUN	-0.17941308276433693	0	0
госфинансировании	166	inan	loct	neut	-	NOUN	nmod	центры	NOUN	inan	nomn	masc	NOUN	-0.17941308276433693	0	0
поскольку	166	-	-	-	-	CONJ	mark	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
представляют	166	-	-	-	3per	VERB	ROOT	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
собой	166	-	ablt	-	-	NPRO	fixed	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
фундаментальную	166	-	accs	femn	-	ADJF	amod	науку	NOUN	inan	accs	femn	NOUN	-0.17941308276433693	0	0
науку	166	inan	accs	femn	-	NOUN	obj	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
на	166	-	-	-	-	PREP	case	которую	ADJF	-	accs	femn	ADJF	-0.17941308276433693	0	0
которую	166	-	accs	femn	-	ADJF	nmod	науку	NOUN	inan	accs	femn	NOUN	-0.17941308276433693	0	0
частники	166	anim	nomn	masc	-	NOUN	nsubj:pass	тратиться	INFN	-	-	-	INFN	-0.17941308276433693	0	0
тратиться	166	-	-	-	-	INFN	xcomp	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
не	166	-	-	-	-	PRCL	advmod	тратиться	INFN	-	-	-	INFN	-0.17941308276433693	0	0
желают	166	-	-	-	3per	VERB	punct	представляют	VERB	-	-	-	VERB	-0.17941308276433693	0	0
Частники	166	anim	nomn	masc	-	NOUN	nsubj	финансируют	VERB	-	-	-	VERB	-0.3986174538731575	0	0
финансируют	166	-	-	-	3per	VERB	ROOT	финансируют	VERB	-	-	-	VERB	-0.3986174538731575	0	0
только	166	-	-	-	-	ADVB	advmod	финансируют	VERB	-	-	-	VERB	-0.3986174538731575	0	0
прикладников	166	anim	gent	masc	-	NOUN	obj	финансируют	VERB	-	-	-	VERB	-0.3986174538731575	0	0
Говорить	166	-	-	-	-	INFN	xcomp	есть	INFN	-	-	-	INFN	-0.8061100202612579	0	0
же	166	-	-	-	-	PRCL	advmod	Говорить	INFN	-	-	-	INFN	-0.8061100202612579	0	0
о	166	-	-	-	-	PREP	case	самоокупаемости	NOUN	inan	gent	femn	NOUN	-0.8061100202612579	0	0
самоокупаемости	166	inan	gent	femn	-	NOUN	obl	Говорить	INFN	-	-	-	INFN	-0.8061100202612579	0	0
фундаментальных	166	-	gent	-	-	ADJF	amod	исследований	NOUN	inan	gent	neut	NOUN	-0.8061100202612579	0	0
научных	166	-	gent	-	-	ADJF	amod	исследований	NOUN	inan	gent	neut	NOUN	-0.8061100202612579	0	0
исследований	166	inan	gent	neut	-	NOUN	nmod	самоокупаемости	NOUN	inan	gent	femn	NOUN	-0.8061100202612579	0	0
ну	166	-	-	-	-	PRCL	discourse	есть	INFN	-	-	-	INFN	-0.8061100202612579	0	0
есть	166	-	-	-	-	INFN	ROOT	есть	INFN	-	-	-	INFN	-0.8061100202612579	0	0
анекдот	166	inan	nomn	masc	-	NOUN	nsubj	есть	INFN	-	-	-	INFN	-0.8061100202612579	0	0
такой	166	-	gent	femn	-	ADJF	det	есть	INFN	-	-	-	INFN	-0.8061100202612579	0	0
да	166	-	-	-	-	PRCL	advmod	такой	ADJF	-	gent	femn	ADJF	-0.8061100202612579	0	0
kargyraa	167	-	-	-	-	-	iobj	надо	PRED	-	-	-	PRED	-0.7450699942807356	0	0
Это	167	-	-	-	-	PRCL	nsubj	надо	PRED	-	-	-	PRED	-0.7450699942807356	0	0
надо	167	-	-	-	-	PRED	ROOT	надо	PRED	-	-	-	PRED	-0.7450699942807356	0	0
конкретно	167	-	-	-	-	ADVB	advmod	разбираться	INFN	-	-	-	INFN	-0.7450699942807356	0	0
разбираться	167	-	-	-	-	INFN	csubj	надо	PRED	-	-	-	PRED	-0.7450699942807356	0	0
в	167	-	-	-	-	PREP	case	случае	NOUN	inan	loct	masc	NOUN	-0.7450699942807356	0	0
каждом	167	-	loct	masc	-	ADJF	det	случае	NOUN	inan	loct	masc	NOUN	-0.7450699942807356	0	0
случае	167	inan	loct	masc	-	NOUN	obl	разбираться	INFN	-	-	-	INFN	-0.7450699942807356	0	0
потому	167	-	-	-	-	ADVB	advmod	разбираться	INFN	-	-	-	INFN	-0.7450699942807356	0	0
и	167	-	-	-	-	CONJ	advmod	прошу	VERB	-	-	-	VERB	-0.7450699942807356	0	0
прошу	167	-	-	-	1per	VERB	conj	надо	PRED	-	-	-	PRED	-0.7450699942807356	0	0
пруф	167	anim	nomn	masc	-	NOUN	iobj	надо	PRED	-	-	-	PRED	-0.7450699942807356	0	0
Кто	167	-	nomn	masc	-	NPRO	nsubj	может	VERB	-	-	-	VERB	-0.4975874595005404	0	0
то	167	-	-	-	-	CONJ	mark	может	VERB	-	-	-	VERB	-0.4975874595005404	0	0
может	167	-	-	-	3per	VERB	ROOT	может	VERB	-	-	-	VERB	-0.4975874595005404	0	0
работать	167	-	-	-	-	INFN	xcomp	может	VERB	-	-	-	VERB	-0.4975874595005404	0	0
врачом	167	anim	ablt	masc	-	NOUN	xcomp	работать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
в	167	-	-	-	-	PREP	case	клинике	NOUN	inan	loct	femn	NOUN	-0.4975874595005404	0	0
частной	167	-	gent	femn	-	ADJF	amod	клинике	NOUN	inan	loct	femn	NOUN	-0.4975874595005404	0	0
клинике	167	inan	loct	femn	-	NOUN	obl	работать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
и	167	-	-	-	-	CONJ	cc	читать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
или	167	-	-	-	-	CONJ	cc	читать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
читать	167	-	-	-	-	INFN	conj	работать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
лекции	167	inan	gent	femn	-	NOUN	obj	читать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
в	167	-	-	-	-	PREP	case	институте	NOUN	inan	loct	masc	NOUN	-0.4975874595005404	0	0
частном	167	-	loct	neut	-	ADJF	amod	институте	NOUN	inan	loct	masc	NOUN	-0.4975874595005404	0	0
институте	167	inan	loct	masc	-	NOUN	nmod	лекции	NOUN	inan	gent	femn	NOUN	-0.4975874595005404	0	0
обучение	167	inan	nomn	neut	-	NOUN	obj	читать	INFN	-	-	-	INFN	-0.4975874595005404	0	0
обычно	167	-	-	-	-	ADVB	advmod	платное	ADJF	-	nomn	neut	ADJF	-0.4975874595005404	0	0
платное	167	-	nomn	neut	-	ADJF	amod	обучение	NOUN	inan	nomn	neut	NOUN	-0.4975874595005404	0	0
в	167	-	-	-	-	PREP	case	США	NOUN	inan	gent	-	NOUN	-0.4975874595005404	0	0
США	167	inan	gent	-	-	NOUN	obl	платное	ADJF	-	nomn	neut	ADJF	-0.4975874595005404	0	0
почему	167	-	-	-	-	ADVB	advmod	платное	ADJF	-	nomn	neut	ADJF	-0.4975874595005404	0	0
нет	167	-	-	-	-	PRED	punct	может	VERB	-	-	-	VERB	-0.4975874595005404	0	0
То	168	-	-	-	-	CONJ	mark	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
есть	168	-	-	-	-	INFN	fixed	То	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
это	168	-	-	-	-	PRCL	nsubj:pass	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
не	168	-	-	-	-	PRCL	advmod	так	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
так	168	-	-	-	-	CONJ	advmod	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
что	168	-	-	-	-	CONJ	fixed	так	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
выбор	168	inan	nomn	masc	-	NOUN	obj	так	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
только	168	-	-	-	-	ADVB	advmod	государство	NOUN	inan	nomn	neut	NOUN	-0.9991305265797391	0	0
государство	168	inan	nomn	neut	-	NOUN	obl	так	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
или	168	-	-	-	-	CONJ	cc	гранты	NOUN	inan	accs	masc	NOUN	-0.9991305265797391	0	0
гранты	168	inan	accs	masc	-	NOUN	conj	государство	NOUN	inan	nomn	neut	NOUN	-0.9991305265797391	0	0
БигФарма	168	anim	nomn	femn	-	NOUN	nmod	гранты	NOUN	inan	accs	masc	NOUN	-0.9991305265797391	0	0
многие	168	-	nomn	-	-	NPRO	nsubj:pass	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
не	168	-	-	-	-	PRCL	advmod	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
связаны	168	-	-	-	-	PRTS	ROOT	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
ни	168	-	-	-	-	PRCL	advmod	тем	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
с	168	-	-	-	-	PREP	case	тем	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
тем	168	-	-	-	-	CONJ	obl	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
ни	168	-	-	-	-	PRCL	fixed	тем	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
с	168	-	-	-	-	PREP	fixed	тем	CONJ	-	-	-	CONJ	-0.9991305265797391	0	0
другим	168	-	datv	-	-	ADJF	punct	связаны	PRTS	-	-	-	PRTS	-0.9991305265797391	0	0
Стив	169	anim	nomn	masc	-	NOUN	nsubj	спешел	VERB	-	-	masc	VERB	-0.12499264534562826	0	0
спешел	169	-	-	masc	-	VERB	ROOT	спешел	VERB	-	-	masc	VERB	-0.12499264534562826	0	0
фо	169	-	-	-	-	-	obj	спешел	VERB	-	-	masc	VERB	-0.12499264534562826	0	0
ю	169	-	-	-	-	-	punct	спешел	VERB	-	-	masc	VERB	-0.12499264534562826	0	0
Nessi	170	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
писал	170	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
а	170	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	-1.0666838809847832	0	0
7	170	-	-	-	-	-	nummod	июл	-	-	-	-	-	-1.0666838809847832	0	0
июл	170	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
2018	170	-	-	-	-	-	nmod	июл	-	-	-	-	-	-1.0666838809847832	0	0
13	170	-	-	-	-	-	nummod	20	-	-	-	-	-	-1.0666838809847832	0	0
20	170	-	-	-	-	-	conj	писал	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
спешел	170	-	-	masc	-	VERB	conj	писал	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
фо	170	-	-	-	-	-	nsubj	спешел	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
ю	170	-	-	-	-	-	appos	фо	-	-	-	-	-	-1.0666838809847832	0	0
Мерси	170	-	-	-	-	INTJ	appos	фо	-	-	-	-	-	-1.0666838809847832	0	0
это	170	-	-	-	-	PRCL	nsubj	спешел	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
была	170	-	-	femn	-	VERB	aux	спешел	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
шутка	170	inan	nomn	femn	-	NOUN	punct	писал	VERB	-	-	masc	VERB	-1.0666838809847832	0	0
Стив	171	anim	nomn	masc	-	NOUN	obj	поняла	VERB	-	-	femn	VERB	-0.6483560722332359	0	0
я	171	-	nomn	-	1per	NPRO	nsubj	поняла	VERB	-	-	femn	VERB	-0.6483560722332359	0	0
поняла	171	-	-	femn	-	VERB	ROOT	поняла	VERB	-	-	femn	VERB	-0.6483560722332359	0	0
но	171	-	-	-	-	CONJ	cc	есть	INFN	-	-	-	INFN	-0.6483560722332359	0	0
не	171	-	-	-	-	PRCL	advmod	всех	ADJF	-	gent	-	ADJF	-0.6483560722332359	0	0
у	171	-	-	-	-	PREP	case	всех	ADJF	-	gent	-	ADJF	-0.6483560722332359	0	0
всех	171	-	gent	-	-	ADJF	obl	есть	INFN	-	-	-	INFN	-0.6483560722332359	0	0
есть	171	-	-	-	-	INFN	conj	поняла	VERB	-	-	femn	VERB	-0.6483560722332359	0	0
ЧЮ	171	-	-	-	-	-	nsubj	есть	INFN	-	-	-	INFN	-0.6483560722332359	0	0
и	171	-	-	-	-	CONJ	cc	можно	PRED	-	-	-	PRED	-0.6483560722332359	0	0
в	171	-	-	-	-	PREP	case	теме	NOUN	inan	datv	femn	NOUN	-0.6483560722332359	0	0
соседней	171	-	loct	femn	-	ADJF	amod	теме	NOUN	inan	datv	femn	NOUN	-0.6483560722332359	0	0
теме	171	inan	datv	femn	-	NOUN	obl	можно	PRED	-	-	-	PRED	-0.6483560722332359	0	0
потом	171	-	-	-	-	ADVB	advmod	можно	PRED	-	-	-	PRED	-0.6483560722332359	0	0
можно	171	-	-	-	-	PRED	conj	поняла	VERB	-	-	femn	VERB	-0.6483560722332359	0	0
много	171	-	-	-	-	ADVB	advmod	интересного	ADJF	-	gent	neut	ADJF	-0.6483560722332359	0	0
интересного	171	-	gent	neut	-	ADJF	obj	прочитать	INFN	-	-	-	INFN	-0.6483560722332359	0	0
прочитать	171	-	-	-	-	INFN	csubj	можно	PRED	-	-	-	PRED	-0.6483560722332359	0	0
после	171	-	-	-	-	PREP	case	шутки	NOUN	inan	accs	femn	NOUN	-0.6483560722332359	0	0
такой	171	-	gent	femn	-	ADJF	det	шутки	NOUN	inan	accs	femn	NOUN	-0.6483560722332359	0	0
шутки	171	inan	accs	femn	-	NOUN	obl	прочитать	INFN	-	-	-	INFN	-0.6483560722332359	0	0
Nessi	172	-	-	-	-	-	nsubj	писал	VERB	-	-	masc	VERB	-0.9359702216244256	0	0
писал	172	-	-	masc	-	VERB	ROOT	писал	VERB	-	-	masc	VERB	-0.9359702216244256	0	0
а	172	-	-	-	-	CONJ	cc	июл	-	-	-	-	-	-0.9359702216244256	0	0
7	172	-	-	-	-	-	nummod	июл	-	-	-	-	-	-0.9359702216244256	0	0
июл	172	-	-	-	-	-	obl	писал	VERB	-	-	masc	VERB	-0.9359702216244256	0	0
2018	172	-	-	-	-	-	nmod	июл	-	-	-	-	-	-0.9359702216244256	0	0
14	172	-	-	-	-	-	nummod	29	-	-	-	-	-	-0.9359702216244256	0	0
29	172	-	-	-	-	-	nummod	я	NPRO	-	nomn	-	NPRO	-0.9359702216244256	0	0
я	172	-	nomn	-	1per	NPRO	nsubj	поняла	VERB	-	-	femn	VERB	-0.9359702216244256	0	0
поняла	172	-	-	femn	-	VERB	conj	писал	VERB	-	-	masc	VERB	-0.9359702216244256	0	0
но	172	-	-	-	-	CONJ	cc	есть	INFN	-	-	-	INFN	-0.9359702216244256	0	0
не	172	-	-	-	-	PRCL	advmod	всех	ADJF	-	gent	-	ADJF	-0.9359702216244256	0	0
у	172	-	-	-	-	PREP	case	всех	ADJF	-	gent	-	ADJF	-0.9359702216244256	0	0
всех	172	-	gent	-	-	ADJF	obl	есть	INFN	-	-	-	INFN	-0.9359702216244256	0	0
есть	172	-	-	-	-	INFN	conj	поняла	VERB	-	-	femn	VERB	-0.9359702216244256	0	0
ЧЮ	172	-	-	-	-	-	nsubj	есть	INFN	-	-	-	INFN	-0.9359702216244256	0	0
и	172	-	-	-	-	CONJ	cc	можно	PRED	-	-	-	PRED	-0.9359702216244256	0	0
в	172	-	-	-	-	PREP	case	теме	NOUN	inan	datv	femn	NOUN	-0.9359702216244256	0	0
соседней	172	-	loct	femn	-	ADJF	amod	теме	NOUN	inan	datv	femn	NOUN	-0.9359702216244256	0	0
теме	172	inan	datv	femn	-	NOUN	obl	можно	PRED	-	-	-	PRED	-0.9359702216244256	0	0
потом	172	-	-	-	-	ADVB	advmod	можно	PRED	-	-	-	PRED	-0.9359702216244256	0	0
можно	172	-	-	-	-	PRED	conj	поняла	VERB	-	-	femn	VERB	-0.9359702216244256	0	0
много	172	-	-	-	-	ADVB	advmod	интересного	ADJF	-	gent	neut	ADJF	-0.9359702216244256	0	0
интересного	172	-	gent	neut	-	ADJF	obj	прочитать	INFN	-	-	-	INFN	-0.9359702216244256	0	0
прочитать	172	-	-	-	-	INFN	csubj	можно	PRED	-	-	-	PRED	-0.9359702216244256	0	0
после	172	-	-	-	-	PREP	case	шутки	NOUN	inan	accs	femn	NOUN	-0.9359702216244256	0	0
такой	172	-	gent	femn	-	ADJF	det	шутки	NOUN	inan	accs	femn	NOUN	-0.9359702216244256	0	0
шутки	172	inan	accs	femn	-	NOUN	obl	прочитать	INFN	-	-	-	INFN	-0.9359702216244256	0	0
Ну	172	-	-	-	-	PRCL	obl	прочитать	INFN	-	-	-	INFN	-0.9359702216244256	0	0
что	172	-	-	-	-	CONJ	fixed	Ну	PRCL	-	-	-	PRCL	-0.9359702216244256	0	0
ж	172	-	-	-	-	PRCL	advmod	что	CONJ	-	-	-	CONJ	-0.9359702216244256	0	0
теперь	172	-	-	-	-	ADVB	advmod	шутить	INFN	-	-	-	INFN	-0.9359702216244256	0	0
не	172	-	-	-	-	PRCL	advmod	шутить	INFN	-	-	-	INFN	-0.9359702216244256	0	0
шутить	172	-	-	-	-	INFN	xcomp	прочитать	INFN	-	-	-	INFN	-0.9359702216244256	0	0
что	172	-	-	-	-	CONJ	obj	шутить	INFN	-	-	-	INFN	-0.9359702216244256	0	0
ли	172	-	-	-	-	CONJ	advmod	что	CONJ	-	-	-	CONJ	-0.9359702216244256	0	0
Так	172	-	-	-	-	CONJ	advmod	что	CONJ	-	-	-	CONJ	-0.9359702216244256	0	0
или	172	-	-	-	-	CONJ	cc	иначе	ADVB	-	-	-	ADVB	-0.9359702216244256	0	0
иначе	172	-	-	-	-	ADVB	conj	Так	CONJ	-	-	-	CONJ	-0.9359702216244256	0	0
это	172	-	-	-	-	PRCL	nsubj	мнение	NOUN	inan	nomn	neut	NOUN	-0.9359702216244256	0	0
его	172	-	accs	masc	3per	NPRO	det	мнение	NOUN	inan	nomn	neut	NOUN	-0.9359702216244256	0	0
частное	172	-	accs	neut	-	ADJF	amod	мнение	NOUN	inan	nomn	neut	NOUN	-0.9359702216244256	0	0
мнение	172	inan	nomn	neut	-	NOUN	obl	шутить	INFN	-	-	-	INFN	-0.9359702216244256	0	0
и	172	-	-	-	-	CONJ	cc	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
не	172	-	-	-	-	PRCL	advmod	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
факт	172	inan	nomn	masc	-	NOUN	conj	мнение	NOUN	inan	nomn	neut	NOUN	-0.9359702216244256	0	0
что	172	-	-	-	-	CONJ	mark	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
правильное	172	-	nomn	neut	-	ADJF	amod	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
и	172	-	-	-	-	CONJ	cc	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
не	172	-	-	-	-	PRCL	advmod	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
факт	172	inan	nomn	masc	-	NOUN	acl	факт	NOUN	inan	nomn	masc	NOUN	-0.9359702216244256	0	0
что	172	-	-	-	-	CONJ	mark	говорит	VERB	-	-	-	VERB	-0.9359702216244256	0	0
он	172	-	nomn	masc	3per	NPRO	nsubj	говорит	VERB	-	-	-	VERB	-0.9359702216244256	0	0
говорит	172	-	-	-	3per	VERB	ccomp	поняла	VERB	-	-	femn	VERB	-0.9359702216244256	0	0
всю	172	-	accs	femn	-	ADJF	det	правду	NOUN	inan	accs	femn	NOUN	-0.9359702216244256	0	0
правду	172	inan	accs	femn	-	NOUN	obj	говорит	VERB	-	-	-	VERB	-0.9359702216244256	0	0
как	172	-	-	-	-	CONJ	case	она	NPRO	-	nomn	femn	NPRO	-0.9359702216244256	0	0
она	172	-	nomn	femn	3per	NPRO	obl	говорит	VERB	-	-	-	VERB	-0.9359702216244256	0	0
есть	172	-	-	-	-	INFN	punct	писал	VERB	-	-	masc	VERB	-0.9359702216244256	0	0
А	172	-	-	-	-	CONJ	cc	она	NPRO	-	nomn	femn	NPRO	-0.4690652847290039	0	0
как	172	-	-	-	-	CONJ	mark	она	NPRO	-	nomn	femn	NPRO	-0.4690652847290039	0	0
она	172	-	nomn	femn	3per	NPRO	nsubj	хз	-	-	-	-	-	-0.4690652847290039	0	0
есть	172	-	-	-	-	INFN	cop	она	NPRO	-	nomn	femn	NPRO	-0.4690652847290039	0	0
хз	172	-	-	-	-	-	ROOT	хз	-	-	-	-	-	-0.4690652847290039	0	0
Ну	173	-	-	-	-	PRCL	discourse	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
то	173	-	-	-	-	CONJ	mark	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
есть	173	-	-	-	-	INFN	fixed	то	CONJ	-	-	-	CONJ	-0.6043213310723121	0	0
получается	173	-	-	-	3per	VERB	ROOT	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
причина	173	inan	nomn	femn	-	NOUN	nsubj	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
во	173	-	-	-	-	PREP	case	многом	NPRO	-	loct	neut	NPRO	-0.6043213310723121	0	0
многом	173	-	loct	neut	-	NPRO	obl	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
маркетинговые	173	-	nomn	-	-	ADJF	amod	разборки	NOUN	inan	nomn	femn	NOUN	-0.6043213310723121	0	0
коммерческие	173	-	nomn	-	-	ADJF	amod	разборки	NOUN	inan	nomn	femn	NOUN	-0.6043213310723121	0	0
разборки	173	inan	nomn	femn	-	NOUN	nsubj	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
если	173	-	-	-	-	CONJ	mark	верить	INFN	-	-	-	INFN	-0.6043213310723121	0	0
верить	173	-	-	-	-	INFN	advcl	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
Павлотски	173	-	-	-	-	ADVB	punct	получается	VERB	-	-	-	VERB	-0.6043213310723121	0	0
Например	173	-	-	-	-	CONJ	advmod	сказала	VERB	-	-	femn	VERB	-0.778326690196991	0	0
EASL	173	-	-	-	-	-	nsubj	сказала	VERB	-	-	femn	VERB	-0.778326690196991	0	0
сказала	173	-	-	femn	-	VERB	ROOT	сказала	VERB	-	-	femn	VERB	-0.778326690196991	0	0
что	173	-	-	-	-	CONJ	advmod	100	-	-	-	-	-	-0.778326690196991	0	0
100	173	-	-	-	-	-	nummod	сказала	VERB	-	-	femn	VERB	-0.778326690196991	0	0
тыс	173	inan	gent	femn	-	NOUN	punct	сказала	VERB	-	-	femn	VERB	-0.778326690196991	0	0
долларов	173	inan	gent	masc	-	NOUN	nsubj	нормально	ADVB	-	-	-	ADVB	-0.940225448873308	0	0
за	173	-	-	-	-	PREP	case	курс	NOUN	inan	nomn	masc	NOUN	-0.940225448873308	0	0
курс	173	inan	nomn	masc	-	NOUN	nmod	долларов	NOUN	inan	gent	masc	NOUN	-0.940225448873308	0	0
это	173	-	-	-	-	PRCL	nsubj	нормально	ADVB	-	-	-	ADVB	-0.940225448873308	0	0
нормально	173	-	-	-	-	ADVB	ROOT	нормально	ADVB	-	-	-	ADVB	-0.940225448873308	0	0
а	173	-	-	-	-	CONJ	cc	уже	ADVB	-	-	-	ADVB	-0.940225448873308	0	0
больше	173	-	-	-	-	COMP	advmod	уже	ADVB	-	-	-	ADVB	-0.940225448873308	0	0
уже	173	-	-	-	-	ADVB	conj	нормально	ADVB	-	-	-	ADVB	-0.940225448873308	0	0
перебор	173	inan	nomn	masc	-	NOUN	ROOT	перебор	NOUN	inan	nomn	masc	NOUN	-0.940225448873308	0	0
Соф	173	inan	gent	femn	-	NOUN	nsubj	исключаем	VERB	-	-	-	VERB	-0.8815234721239124	0	софосбувир
дак	173	-	-	-	-	CONJ	nmod	Соф	NOUN	inan	gent	femn	NOUN	-0.8815234721239124	0	даклатасвир
больше	173	-	-	-	-	COMP	nummod:gov	100	-	-	-	-	-	-0.8815234721239124	0	0
100	173	-	-	-	-	-	obj	дак	CONJ	-	-	-	CONJ	-0.8815234721239124	0	0
из	173	-	-	-	-	PREP	case	рекомендаций	NOUN	inan	gent	femn	NOUN	-0.8815234721239124	0	0
рекомендаций	173	inan	gent	femn	-	NOUN	nmod	100	-	-	-	-	-	-0.8815234721239124	0	0
исключаем	173	-	-	-	1per	VERB	ROOT	исключаем	VERB	-	-	-	VERB	-0.8815234721239124	0	0
Только	173	-	-	-	-	ADVB	advmod	такой	ADJF	-	gent	femn	ADJF	-0.7832656102254987	0	0
такой	173	-	gent	femn	-	ADJF	det	подход	NOUN	inan	nomn	masc	NOUN	-0.7832656102254987	0	0
подход	173	inan	nomn	masc	-	NOUN	nsubj	неплохо	ADVB	-	-	-	ADVB	-0.7832656102254987	0	0
неплохо	173	-	-	-	-	ADVB	ROOT	неплохо	ADVB	-	-	-	ADVB	-0.7832656102254987	0	0
было	173	-	-	neut	-	VERB	cop	неплохо	ADVB	-	-	-	ADVB	-0.7832656102254987	0	0
бы	173	-	-	-	-	PRCL	aux	неплохо	ADVB	-	-	-	ADVB	-0.7832656102254987	0	0
в	173	-	-	-	-	PREP	case	рекомендациях	NOUN	inan	loct	femn	NOUN	-0.7832656102254987	0	0
самих	173	-	gent	-	-	ADJF	amod	рекомендациях	NOUN	inan	loct	femn	NOUN	-0.7832656102254987	0	0
рекомендациях	173	inan	loct	femn	-	NOUN	obl	отразить	INFN	-	-	-	INFN	-0.7832656102254987	0	0
отразить	173	-	-	-	-	INFN	csubj	неплохо	ADVB	-	-	-	ADVB	-0.7832656102254987	0	0
